,symbol,date,stop,targets,trades
261,DKNG,2023-02-17,17.97,"[19.730000000000004, 20.610000000000007]","[(1677474000000, 18.85, 1), (1677733200000, 17.97, -1)]"
262,DKNG,2023-03-31,18.86,"[19.82, 20.3]","[(1680580800000, 19.34, 1), (1680667200000, 18.86, -1)]"
263,DKNG,2023-05-05,23.82,"[25.54, 26.4]","[(1683691200000, 24.68, 1), (1683777600000, 23.82, -1)]"
264,DKNG,2023-05-22,23.42,"[25.199999999999996, 26.089999999999993]","[(1684987200000, 24.31, 1), (1685073600000, 23.42, -1)]"
265,TER,2023-02-01,106.37,"[110.63, 112.75999999999999]","[(1675746000000, 108.5, 1), (1676005200000, 106.37, -1)]"
266,TER,2023-02-02,106.37,"[110.63, 112.75999999999999]","[(1675746000000, 108.5, 1), (1676005200000, 106.37, -1)]"
267,TER,2023-06-13,108.61,"[113.08999999999999, 115.32999999999998]","[(1686888000000, 110.85, 1), (1687233600000, 108.61, -1)]"
268,EDR,2023-04-25,25.22,"[26.46, 27.080000000000002]","[(1682654400000, 25.84, 1), (1683000000000, 25.22, -1)]"
269,SMCI,2023-02-27,97.86,"[108.14, 113.28]","[(1677646800000, 103, 1), (1677733200000, 97.86, -1)]"
270,SMCI,2023-03-22,106.14,"[119.99999999999999, 126.92999999999998]","[(1679889600000, 113.07, 1), (1679976000000, 106.14, -1)]"
271,SMCI,2023-05-03,131.06,"[140.10000000000002, 144.62000000000003]","[(1683777600000, 135.58, 1), (1684209600000, 140.10000000000002, -0.5), (1686628800000, 232.1101, -0.5)]"
272,SMCI,2023-05-25,216.0,"[239.12779999999998, 250.69169999999997]","[(1685592000000, 227.5639, 1), (1686110400000, 239.12779999999998, -0.5), (1686628800000, 232.1101, -0.5)]"
273,SMCI,2023-05-30,216.0,"[239.12779999999998, 250.69169999999997]","[(1685592000000, 227.5639, 1), (1686110400000, 239.12779999999998, -0.5), (1686628800000, 232.1101, -0.5)]"
274,EQT,2023-03-31,31.3725,"[33.76349999999999, 34.958999999999996]","[(1680667200000, 32.568, 1), (1681099200000, 33.76349999999999, -0.5), (1681876800000, 32.4, -0.5)]"
275,EQT,2023-04-10,32.26,"[34.78000000000001, 36.04000000000001]","[(1681272000000, 33.52, 1), (1682049600000, 32.26, -1)]"
276,EQT,2023-04-28,30.84,"[32.959999999999994, 34.019999999999996]","[(1683259200000, 31.9, 1), (1683518400000, 32.959999999999994, -0.5), (1683604800000, 31.76, -0.5)]"
277,EQT,2023-05-15,34.24,"[35.87, 36.684999999999995]","[(1684382400000, 35.055, 1), (1684468800000, 35.87, -0.5), (1685073600000, 35.46, -0.5)]"
278,EQT,2023-06-07,38.13,"[39.88, 40.755]","[(1686283200000, 39.005, 1), (1686542400000, 38.13, -1)]"
279,SYF,2023-04-11,29.35,"[30.439999999999998, 30.984999999999996]","[(1681444800000, 29.895, 1), (1681704000000, 29.35, -1)]"
280,AER,2023-03-30,53.72,"[56.64, 58.1]","[(1681099200000, 55.18, 1), (1681790400000, 56.64, -0.5), (1681963200000, 54.97, -0.5)]"
281,AER,2023-03-31,53.72,"[56.64, 58.1]","[(1681099200000, 55.18, 1), (1681790400000, 56.64, -0.5), (1681963200000, 54.97, -0.5)]"
282,AVTR,2023-02-01,22.48,"[24.819999999999997, 25.989999999999995]","[(1675746000000, 23.65, 1), (1675918800000, 24.819999999999997, -0.5), (1676005200000, 23.73, -0.5)]"
283,AVTR,2023-02-02,22.48,"[24.819999999999997, 25.989999999999995]","[(1675746000000, 23.65, 1), (1675918800000, 24.819999999999997, -0.5), (1676005200000, 23.73, -0.5)]"
284,AVTR,2023-05-19,20.7,"[21.38, 21.72]","[(1684814400000, 21.04, 1), (1684900800000, 20.7, -1)]"
285,AVTR,2023-06-30,20.05,"[20.889999999999997, 21.309999999999995]","[(1688616000000, 20.47, 1), (1688702400000, 20.889999999999997, -0.5), (1689307200000, 20.46, -0.5)]"
286,CF,2023-06-07,67.235,"[69.49499999999999, 70.62499999999999]","[(1686628800000, 68.365, 1), (1686715200000, 69.49499999999999, -0.5), (1687492800000, 69.16, -0.5)]"
287,SWK,2023-06-07,84.13,"[88.75, 91.06]","[(1686542400000, 86.44, 1), (1686628800000, 88.75, -0.5), (1687406400000, 86.3943, -0.5)]"
288,U,2023-02-02,34.82,"[39.830000000000005, 42.33500000000001]","[(1675832400000, 37.325, 1), (1675918800000, 39.830000000000005, -0.5), (1676005200000, 35.41, -0.5)]"
289,U,2023-05-10,27.5736,"[31.666400000000003, 33.7128]","[(1684296000000, 29.62, 1), (1684987200000, 27.5736, -1)]"
290,U,2023-05-11,27.5736,"[31.666400000000003, 33.7128]","[(1684296000000, 29.62, 1), (1684987200000, 27.5736, -1)]"
291,U,2023-06-02,34.52,"[40.839999999999996, 43.99999999999999]","[(1686110400000, 37.68, 1), (1686196800000, 34.52, -1)]"
292,U,2023-06-16,36.2,"[39.25, 40.775]","[(1687838400000, 37.725, 1), (1687924800000, 39.25, -0.5), (1688616000000, 39.665, -0.5)]"
293,AFRM,2023-02-02,16.13,"[19.070000000000004, 20.540000000000006]","[(1675832400000, 17.6, 1), (1675918800000, 16.13, -1)]"
294,AFRM,2023-05-08,11.57,"[13.329999999999998, 14.209999999999997]","[(1684123200000, 12.45, 1), (1684296000000, 13.329999999999998, -0.5), (1686801600000, 16.355, -0.5)]"
295,OKTA,2023-02-02,74.12,"[81.16, 84.67999999999999]","[(1675832400000, 77.64, 1), (1676005200000, 74.12, -1)]"
296,OKTA,2023-03-02,82.8678,"[89.61219999999999, 92.98439999999998]","[(1678165200000, 86.24, 1), (1678424400000, 82.8678, -1)]"
297,OKTA,2023-05-30,70.2,"[81.36, 86.94]","[(1685678400000, 75.78, 1), (1687320000000, 70.2, -1)]"
298,CG,2023-06-02,28.17,"[29.549999999999997, 30.239999999999995]","[(1686024000000, 28.86, 1), (1686110400000, 29.549999999999997, -0.5), (1687406400000, 30.325, -0.5)]"
299,MRO,2023-04-03,25.255,"[26.145, 26.59]","[(1681099200000, 25.7, 1), (1681185600000, 26.145, -0.5), (1681704000000, 24.74, -0.5)]"
300,MRO,2023-06-07,22.95,"[24.2906, 24.960900000000002]","[(1686628800000, 23.6203, 1), (1686715200000, 22.95, -1)]"
301,PATH,2023-02-02,16.03,"[17.75, 18.61]","[(1675832400000, 16.89, 1), (1675918800000, 16.03, -1)]"
302,XP,2023-06-06,19.185,"[20.794999999999998, 21.599999999999998]","[(1686196800000, 19.99, 1), (1686283200000, 20.794999999999998, -0.5), (1687838400000, 21.68, -0.5)]"
303,XP,2023-06-20,21.68,"[24.1, 25.310000000000002]","[(1687924800000, 22.89, 1), (1689652800000, 24.1, -0.5), (1690948800000, 25.68, -0.5)]"
304,UAL,2023-02-02,49.54,"[52.645599999999995, 54.19839999999999]","[(1675832400000, 51.0928, 1), (1676005200000, 49.54, -1)]"
305,UAL,2023-04-19,41.7462,"[44.156800000000004, 45.362100000000005]","[(1682568000000, 42.9515, 1), (1682913600000, 44.156800000000004, -0.5), (1683000000000, 43.07, -0.5)]"
306,UAL,2023-05-08,44.6,"[46.080000000000005, 46.82000000000001]","[(1683864000000, 45.34, 1), (1684209600000, 46.080000000000005, -0.5), (1684900800000, 45.97, -0.5)]"
307,TWLO,2023-02-01,60.84,"[64.5398, 66.3897]","[(1675746000000, 62.6899, 1), (1675918800000, 64.5398, -0.5), (1676005200000, 59.17, -0.5)]"
308,TWLO,2023-02-02,60.84,"[64.5398, 66.3897]","[(1675746000000, 62.6899, 1), (1675918800000, 64.5398, -0.5), (1676005200000, 59.17, -0.5)]"
309,TWLO,2023-02-16,61.9,"[66.65, 69.02500000000002]","[(1677474000000, 64.275, 1), (1677560400000, 66.65, -0.5), (1677646800000, 65.58, -0.5)]"
310,TWLO,2023-05-30,66.76,"[70.61999999999999, 72.54999999999998]","[(1685678400000, 68.69, 1), (1685937600000, 66.76, -1)]"
311,Z,2023-02-02,44.76,"[47.42000000000001, 48.750000000000014]","[(1675746000000, 46.09, 1), (1675832400000, 44.76, -1)]"
312,Z,2023-05-05,47.37,"[49.27, 50.220000000000006]","[(1683691200000, 48.32, 1), (1683777600000, 47.37, -1)]"
313,KEY,2023-05-17,9.62,"[10.69, 11.225]","[(1684728000000, 10.155, 1), (1684814400000, 10.69, -0.5), (1685073600000, 9.76, -0.5)]"
314,EXAS,2023-02-02,65.14,"[70.66000000000001, 73.42000000000002]","[(1675746000000, 67.9, 1), (1676005200000, 65.14, -1)]"
315,EXAS,2023-05-10,77.77,"[81.28000000000002, 83.03500000000003]","[(1684123200000, 79.525, 1), (1684382400000, 81.28000000000002, -0.5), (1684987200000, 80.72, -0.5)]"
316,TRU,2023-02-01,70.1225,"[73.1175, 74.61500000000001]","[(1675746000000, 71.62, 1), (1675918800000, 70.1225, -1)]"
317,TRU,2023-02-02,70.1225,"[73.1175, 74.61500000000001]","[(1675746000000, 71.62, 1), (1675918800000, 70.1225, -1)]"
318,ROKU,2023-02-02,60.82,"[65.82, 68.32]","[(1675746000000, 63.32, 1), (1675832400000, 60.82, -1)]"
319,ROKU,2023-02-16,65.07,"[73.99000000000001, 78.45000000000002]","[(1677128400000, 69.53, 1), (1677214800000, 65.07, -1)]"
320,ROKU,2023-06-02,68.0,"[73.94, 76.91]","[(1686283200000, 70.97, 1), (1686628800000, 73.94, -0.5), (1687233600000, 67.7, -0.5)]"
321,ROKU,2023-06-07,68.0,"[73.94, 76.91]","[(1686283200000, 70.97, 1), (1686628800000, 73.94, -0.5), (1687233600000, 67.7, -0.5)]"
322,DINO,2023-05-23,42.0,"[44.22, 45.33]","[(1685073600000, 43.11, 1), (1685419200000, 42, -1)]"
323,DINO,2023-06-07,44.79,"[47.01, 48.12]","[(1686628800000, 45.9, 1), (1686715200000, 44.79, -1)]"
324,DOCU,2023-02-01,62.56,"[68.19999999999999, 71.01999999999998]","[(1675746000000, 65.38, 1), (1676005200000, 62.56, -1)]"
325,DOCU,2023-02-02,62.56,"[68.19999999999999, 71.01999999999998]","[(1675746000000, 65.38, 1), (1676005200000, 62.56, -1)]"
326,AOS,2023-02-02,65.86,"[67.67999999999999, 68.58999999999999]","[(1675918800000, 66.77, 1), (1676005200000, 65.86, -1)]"
327,KMX,2023-02-02,75.05,"[79.17, 81.23]","[(1675832400000, 77.11, 1), (1675918800000, 75.05, -1)]"
328,KMX,2023-03-30,61.15,"[65.59, 67.81]","[(1680753600000, 63.37, 1), (1681099200000, 65.59, -0.5), (1681876800000, 67.21, -0.5)]"
329,KMX,2023-04-03,61.15,"[65.59, 67.81]","[(1680753600000, 63.37, 1), (1681099200000, 65.59, -0.5), (1681876800000, 67.21, -0.5)]"
330,KMX,2023-04-11,67.13,"[73.43, 76.58000000000001]","[(1681444800000, 70.28, 1), (1681963200000, 67.13, -1)]"
331,KMX,2023-05-10,68.97,"[74.21000000000001, 76.83000000000001]","[(1684296000000, 71.59, 1), (1685419200000, 74.21000000000001, -0.5), (1685505600000, 70.64, -0.5)]"
332,KMX,2023-05-30,71.14,"[73.99999999999999, 75.42999999999998]","[(1685678400000, 72.57, 1), (1685937600000, 73.99999999999999, -0.5), (1687233600000, 78.37, -0.5)]"
333,FND,2023-02-02,96.52,"[105.3, 109.69]","[(1675659600000, 100.91, 1), (1676005200000, 96.52, -1)]"
334,FND,2023-04-18,98.18,"[101.16999999999999, 102.66499999999998]","[(1681963200000, 99.675, 1), (1682049600000, 98.18, -1)]"
335,OVV,2023-04-03,38.73,"[39.99, 40.620000000000005]","[(1681099200000, 39.36, 1), (1681272000000, 38.73, -1)]"
336,MOS,2023-04-03,43.26,"[46.00000000000001, 47.37000000000001]","[(1681099200000, 44.63, 1), (1681185600000, 46.00000000000001, -0.5), (1681790400000, 45.83, -0.5)]"
337,MOS,2023-06-07,34.65,"[36.11000000000001, 36.84000000000001]","[(1686542400000, 35.38, 1), (1686628800000, 36.11000000000001, -0.5), (1686888000000, 34.86, -0.5)]"
338,CELH,2023-05-10,42.0333,"[45.2933, 46.923300000000005]","[(1683864000000, 43.6633, 1), (1684382400000, 45.2933, -0.5), (1684814400000, 42.8, -0.5)]"
339,PSTG,2023-03-21,23.53,"[24.740000000000002, 25.345000000000002]","[(1679889600000, 24.135, 1), (1680148800000, 24.740000000000002, -0.5), (1681876800000, 24.43, -0.5)]"
340,PSTG,2023-06-16,35.592,"[37.028000000000006, 37.74600000000001]","[(1687752000000, 36.31, 1), (1688011200000, 35.592, -1)]"
341,APA,2023-04-03,37.15,"[39.21, 40.24]","[(1680753600000, 38.18, 1), (1681099200000, 39.21, -0.5), (1681790400000, 38.88, -0.5)]"
342,APA,2023-04-11,39.56,"[41.16, 41.959999999999994]","[(1681358400000, 40.36, 1), (1681704000000, 39.56, -1)]"
343,QRVO,2023-02-01,102.01,"[110.61, 114.91]","[(1675746000000, 106.31, 1), (1676955600000, 102.01, -1)]"
344,QRVO,2023-05-26,96.6,"[101.82, 104.42999999999999]","[(1685592000000, 99.21, 1), (1685937600000, 96.6, -1)]"
345,QRVO,2023-06-13,101.31,"[105.27000000000001, 107.25000000000001]","[(1686888000000, 103.29, 1), (1687320000000, 101.31, -1)]"
346,CVNA,2023-05-30,12.0615,"[14.4385, 15.626999999999999]","[(1685592000000, 13.25, 1), (1685678400000, 14.4385, -0.5), (1687492800000, 21.4, -0.5)]"
347,CVNA,2023-06-01,14.53,"[17.93, 19.630000000000003]","[(1685937600000, 16.23, 1), (1686024000000, 14.53, -1)]"
348,CVNA,2023-06-08,18.46,"[25.479999999999997, 28.989999999999995]","[(1686628800000, 21.97, 1), (1686801600000, 25.479999999999997, -0.5), (1687492800000, 21.4, -0.5)]"
349,CHWY,2023-06-01,34.87,"[38.11000000000001, 39.73000000000001]","[(1685937600000, 36.49, 1), (1686024000000, 38.11000000000001, -0.5), (1687233600000, 38.275, -0.5)]"
350,CLF,2023-03-03,20.74,"[21.900000000000002, 22.480000000000004]","[(1678338000000, 21.32, 1), (1678424400000, 20.74, -1)]"
351,CLF,2023-06-07,15.72,"[16.6, 17.04]","[(1686628800000, 16.16, 1), (1686715200000, 16.6, -0.5), (1687233600000, 16.14, -0.5)]"
352,PR,2023-04-03,11.02,"[11.740000000000002, 12.100000000000003]","[(1681272000000, 11.38, 1), (1681704000000, 11.02, -1)]"
353,ALLY,2023-04-06,26.13,"[27.140000000000004, 27.645000000000007]","[(1681444800000, 26.635, 1), (1681704000000, 27.140000000000004, -0.5), (1681876800000, 26.102, -0.5)]"
354,ALLY,2023-04-11,26.13,"[27.140000000000004, 27.645000000000007]","[(1681444800000, 26.635, 1), (1681704000000, 27.140000000000004, -0.5), (1681876800000, 26.102, -0.5)]"
355,ALLY,2023-06-02,27.465,"[29.115, 29.939999999999998]","[(1686024000000, 28.29, 1), (1686715200000, 29.115, -0.5), (1686801600000, 27.83, -0.5)]"
356,ETSY,2023-02-02,139.7,"[151.66000000000003, 157.64000000000004]","[(1675832400000, 145.68, 1), (1675918800000, 139.7, -1)]"
357,CZR,2023-03-31,44.3,"[47.24000000000001, 48.710000000000015]","[(1681185600000, 45.77, 1), (1681272000000, 44.3, -1)]"
358,CZR,2023-06-30,46.76,"[49.92000000000001, 51.500000000000014]","[(1688702400000, 48.34, 1), (1688961600000, 49.92000000000001, -0.5), (1690862400000, 56.83, -0.5)]"
359,PARA,2023-04-11,21.58,"[22.800000000000004, 23.410000000000007]","[(1681790400000, 22.19, 1), (1681876800000, 21.58, -1)]"
360,GTLB,2023-06-06,45.3,"[51.10000000000001, 54.000000000000014]","[(1686283200000, 48.2, 1), (1686715200000, 51.10000000000001, -0.5), (1687320000000, 46.26, -0.5)]"
361,GTLB,2023-06-13,46.26,"[50.940000000000005, 53.28000000000001]","[(1687406400000, 48.6, 1), (1688011200000, 50.940000000000005, -0.5), (1688616000000, 48.44, -0.5)]"
362,TOST,2023-02-02,23.105,"[24.935, 25.849999999999998]","[(1675746000000, 24.02, 1), (1675918800000, 23.105, -1)]"
363,TOST,2023-05-10,18.44,"[20.16, 21.02]","[(1684296000000, 19.3, 1), (1684382400000, 20.16, -0.5), (1684900800000, 20.05, -0.5)]"
364,TOST,2023-06-13,20.885,"[22.245, 22.925]","[(1687406400000, 21.565, 1), (1687838400000, 22.245, -0.5), (1688011200000, 22.925, -0.5)]"
365,BBWI,2023-03-28,36.43,"[38.88999999999999, 40.11999999999999]","[(1680148800000, 37.66, 1), (1680235200000, 36.43, -1)]"
366,BBWI,2023-05-18,36.74,"[38.71999999999999, 39.70999999999999]","[(1684728000000, 37.73, 1), (1684814400000, 38.71999999999999, -0.5), (1685419200000, 36.07, -0.5)]"
367,LSCC,2023-06-13,85.17,"[90.02999999999999, 92.45999999999998]","[(1687406400000, 87.6, 1), (1687492800000, 85.17, -1)]"
368,LSCC,2023-06-29,90.07,"[93.57, 95.32]","[(1688702400000, 91.82, 1), (1688961600000, 93.57, -0.5), (1689048000000, 90.77, -0.5)]"
369,LSCC,2023-06-30,90.07,"[93.57, 95.32]","[(1688702400000, 91.82, 1), (1688961600000, 93.57, -0.5), (1689048000000, 90.77, -0.5)]"
370,MTCH,2023-06-01,38.6,"[40.302, 41.153]","[(1686024000000, 39.451, 1), (1686110400000, 40.302, -0.5), (1687320000000, 40.33, -0.5)]"
371,MTCH,2023-06-02,38.6,"[40.302, 41.153]","[(1686024000000, 39.451, 1), (1686110400000, 40.302, -0.5), (1687320000000, 40.33, -0.5)]"
372,AAL,2023-05-08,14.21,"[14.91, 15.26]","[(1683691200000, 14.56, 1), (1683777600000, 14.21, -1)]"
373,AAL,2023-06-14,16.4,"[16.9, 17.15]","[(1686888000000, 16.65, 1), (1687233600000, 16.4, -1)]"
374,SOFI,2023-02-02,7.14,"[7.760000000000001, 8.07]","[(1675832400000, 7.45, 1), (1675918800000, 7.14, -1)]"
375,SOFI,2023-05-30,6.71,"[7.510000000000001, 7.910000000000001]","[(1685937600000, 7.11, 1), (1686024000000, 7.510000000000001, -0.5), (1687233600000, 8.2, -0.5)]"
376,SOFI,2023-05-31,6.71,"[7.510000000000001, 7.910000000000001]","[(1685937600000, 7.11, 1), (1686024000000, 7.510000000000001, -0.5), (1687233600000, 8.2, -0.5)]"
377,SOFI,2023-06-13,8.2,"[9.080000000000002, 9.520000000000003]","[(1687320000000, 8.64, 1), (1687492800000, 8.2, -1)]"
378,SOFI,2023-06-14,8.2,"[9.080000000000002, 9.520000000000003]","[(1687320000000, 8.64, 1), (1687492800000, 8.2, -1)]"
379,BILL,2023-02-02,92.61,"[103.33, 108.69]","[(1675746000000, 97.97, 1), (1675832400000, 103.33, -0.5), (1676005200000, 92.61, -0.5)]"
380,BILL,2023-03-31,77.51,"[83.01, 85.76]","[(1680580800000, 80.26, 1), (1680667200000, 77.51, -1)]"
381,BILL,2023-05-05,92.91,"[101.89000000000001, 106.38000000000002]","[(1683604800000, 97.4, 1), (1685419200000, 101.89000000000001, -0.5), (1686801600000, 111.6, -0.5)]"
382,BILL,2023-06-02,109.3,"[123.74, 130.95999999999998]","[(1686283200000, 116.52, 1), (1687320000000, 109.3, -1)]"
383,NCLH,2023-05-01,13.965,"[15.295000000000002, 15.960000000000003]","[(1683086400000, 14.63, 1), (1683172800000, 13.965, -1)]"
384,NCLH,2023-06-02,16.63,"[17.570000000000004, 18.040000000000006]","[(1686283200000, 17.1, 1), (1686542400000, 17.570000000000004, -0.5), (1687752000000, 18.16, -0.5)]"
385,NCLH,2023-06-07,16.63,"[17.570000000000004, 18.040000000000006]","[(1686283200000, 17.1, 1), (1686542400000, 17.570000000000004, -0.5), (1687752000000, 18.16, -0.5)]"
386,NCLH,2023-06-12,18.9,"[20.32, 21.03]","[(1686888000000, 19.61, 1), (1687320000000, 18.9, -1)]"
387,ONON,2023-06-09,29.72,"[31.950000000000003, 33.065000000000005]","[(1686628800000, 30.835, 1), (1686715200000, 29.72, -1)]"
388,SRPT,2023-05-15,144.36,"[153.64, 158.27999999999997]","[(1684468800000, 149, 1), (1684900800000, 144.36, -1)]"
389,WSC,2023-04-27,41.73,"[45.77, 47.790000000000006]","[(1683259200000, 43.75, 1), (1684296000000, 45.77, -0.5), (1684900800000, 43.95, -0.5)]"
390,S,2023-04-04,15.73,"[17.26, 18.025000000000002]","[(1681185600000, 16.495, 1), (1681272000000, 17.26, -0.5), (1682395200000, 16.44, -0.5)]"
391,S,2023-04-21,16.44,"[17.900000000000002, 18.630000000000003]","[(1682481600000, 17.17, 1), (1682654400000, 16.44, -1)]"
392,CTLT,2023-02-01,55.06,"[59.980000000000004, 62.440000000000005]","[(1675659600000, 57.52, 1), (1675746000000, 59.980000000000004, -0.5), (1676955600000, 68.37, -0.5)]"
