symbol,date,entry,stop,target,success
GFS,2023-02-14,64.35,62.52,66.17999999999998,True
GFS,2023-02-23,64.94,62.78,67.1,True
GPN,2023-05-26,98.74,95.78,101.69999999999999,True
ZS,2023-02-23,132.49,129.56,135.42000000000002,False
ZS,2023-03-30,103.92,98.71,109.13000000000001,True
ZS,2023-06-30,143.77,138.6,148.94000000000003,True
ZS,2023-08-21,144.7,141.1,148.29999999999998,False
ZS,2023-09-29,155.24,149.625,160.85500000000002,True
ZS,2023-11-29,198.96,193.19,204.73000000000002,True
RCL,2023-02-27,71.4456,69.68,73.21119999999999,True
RCL,2023-03-21,61.34,59.53,63.150000000000006,True
RCL,2023-03-30,62.33,60.71,63.949999999999996,True
RCL,2023-04-11,62.26,61.12,63.4,True
RCL,2023-04-18,63.05,61.16,64.94,False
RCL,2023-10-26,85.29,82.29,88.29,True
HAL,2023-03-21,29.875,28.58,31.17,True
HAL,2023-05-05,29.184,28.42,29.948,False
HAL,2023-05-24,29.35,28.435,30.265000000000004,True
CVE,2023-02-07,19.8,19.29,20.310000000000002,False
CVE,2023-02-27,18.66,18.175,19.145,True
CVE,2023-03-21,15.595,14.98,16.21,True
CVE,2023-05-05,16.055,15.6873,16.4227,True
CVE,2023-05-08,16.055,15.6873,16.4227,True
CVE,2023-05-19,16.7,16.35,17.049999999999997,False
CVE,2023-06-29,17.08,16.55,17.609999999999996,True
PWR,2023-10-24,167.43,163.835,171.025,False
MDB,2023-02-02,225.23,211.8,238.65999999999997,False
MDB,2023-02-15,214.0,206.91,221.09,False
MDB,2023-04-12,226.21,219.28,233.14000000000001,True
MDB,2023-04-18,221.16,212.5229,229.7971,True
MDB,2023-04-26,224.49,215.56,233.42000000000002,True
MDB,2023-05-25,291.63,273.0001,310.2599,True
MDB,2023-06-13,381.99,369.3101,394.66990000000004,False
MDB,2023-07-18,413.1,402.0,424.20000000000005,False
MDB,2023-07-25,413.44,398.2,428.68,False
MDB,2023-08-21,368.24,355.01,381.47,False
MDB,2023-08-31,381.23,368.79,393.67,True
MDB,2023-09-01,381.23,368.79,393.67,True
MDB,2023-09-29,338.2,331.7739,344.62609999999995,True
MDB,2023-12-11,398.0,389.51,406.49,True
MDB,2023-12-14,411.0,402.82,419.18,True
MDB,2023-12-27,369.155,360.1,378.2099999999999,True
DVN,2023-02-23,55.19,53.9012,56.47879999999999,False
DVN,2023-03-21,46.985,45.44,48.53,True
DG,2023-12-14,130.058,126.35,133.766,True
CPNG,2023-02-02,16.56,16.19,16.929999999999996,False
CPNG,2023-06-30,17.015,16.71,17.32,False
CPNG,2023-11-14,15.87,15.64,16.099999999999998,True
RBLX,2023-02-02,38.9991,37.4161,40.5821,False
RBLX,2023-03-03,41.58,39.15,44.01,True
RBLX,2023-03-14,43.1,40.81,45.39,True
RBLX,2023-05-17,40.66,39.225,42.09499999999999,False
RBLX,2023-06-13,40.075,38.88,41.27,True
RBLX,2023-06-27,40.2,38.72,41.68000000000001,True
RBLX,2023-07-11,44.59,41.82,47.36000000000001,False
RBLX,2023-08-04,37.7,36.7,38.7,False
RBLX,2023-09-08,27.975,26.64,29.310000000000002,False
RBLX,2023-11-14,37.43,36.335,38.525,True
NET,2023-03-21,57.7,55.39,60.010000000000005,True
NET,2023-07-18,67.5,64.63,70.37,False
NET,2023-07-31,65.5552,63.51,67.60040000000001,True
NET,2023-08-04,67.05,63.57,70.53,False
NET,2023-08-31,64.01,60.7457,67.27430000000001,False
NTR,2023-02-23,77.12,75.31,78.93,True
NTR,2023-03-14,73.13,71.66,74.6,True
NTR,2023-03-20,75.88,74.22,77.53999999999999,False
NTR,2023-03-21,75.88,74.22,77.53999999999999,False
NTR,2023-06-13,59.43,58.07,60.79,False
SNAP,2023-02-07,10.9386,10.48,11.397199999999998,False
SNAP,2023-02-23,9.94,9.68,10.2,True
SNAP,2023-03-06,10.51,9.95,11.07,False
SNAP,2023-03-16,10.9193,10.47,11.368599999999999,True
SNAP,2023-04-18,10.2662,9.92,10.6124,False
SNAP,2023-05-01,8.09,7.86,8.32,True
SNAP,2023-05-10,8.69,8.395,8.985,True
SNAP,2023-06-13,10.3884,10.07,10.706800000000001,True
SNAP,2023-08-21,9.33,9.19,9.47,False
SNAP,2023-08-24,9.41,9.0,9.82,True
SNAP,2023-09-20,8.49,8.28,8.700000000000001,True
SNAP,2023-09-29,8.72,8.5,8.940000000000001,False
SNAP,2023-10-10,9.14,8.67,9.610000000000001,True
FANG,2023-03-21,126.5,121.84,131.16,True
DFS,2023-03-27,95.22,93.6,96.84,True
WBD,2023-03-03,15.27,14.77,15.77,False
WBD,2023-03-17,14.54,14.11,14.969999999999999,True
WBD,2023-05-08,12.63,12.25,13.010000000000002,False
WBD,2023-07-31,12.7978,12.4557,13.1399,True
WBD,2023-09-11,11.47,11.22,11.72,True
WBD,2023-11-02,9.83,9.27,10.39,True
WBD,2023-11-03,9.83,9.27,10.39,True
WBD,2023-11-14,10.64,10.38,10.9,False
DAL,2023-03-29,33.629,32.85,34.407999999999994,True
DAL,2023-03-30,33.629,32.85,34.407999999999994,True
DAL,2023-03-31,33.629,32.85,34.407999999999994,True
RMD,2023-11-03,143.89,141.275,146.50499999999997,True
PINS,2023-02-02,26.27,25.455,27.085,False
PINS,2023-03-14,25.04,24.13,25.95,True
PINS,2023-03-27,26.87,26.24,27.500000000000004,True
PINS,2023-04-03,28.04,27.125,28.955,False
PINS,2023-04-04,28.04,27.125,28.955,False
PINS,2023-05-30,23.83,23.46,24.199999999999996,True
PINS,2023-07-31,29.0,28.105,29.895,False
PINS,2023-08-21,27.04,26.32,27.759999999999998,True
PINS,2023-08-28,27.455,26.82,28.089999999999996,True
PINS,2023-09-20,26.435,25.87,26.999999999999996,False
PINS,2023-09-29,26.48,25.78,27.18,True
PINS,2023-10-17,26.38,25.61,27.15,True
PINS,2023-10-23,24.5899,24.13,25.0498,True
PINS,2023-11-14,31.595,31.19,31.999999999999996,True
APTV,2023-02-27,117.69,115.77,119.61,False
TROW,2023-02-27,111.4,108.89,113.91000000000001,True
STT,2023-03-27,73.81,73.02,74.60000000000001,True
STT,2023-03-29,75.71,73.41,78.00999999999999,True
CCL,2023-02-07,11.45,11.01,11.889999999999999,True
CCL,2023-02-27,10.7,10.25,11.149999999999999,True
CCL,2023-03-30,9.88,9.54,10.220000000000002,True
CCL,2023-05-08,10.26,9.68,10.84,True
CCL,2023-05-25,11.45,10.935,11.964999999999998,True
CCL,2023-05-30,11.45,10.935,11.964999999999998,True
CCL,2023-07-31,17.65,17.08,18.22,False
CCL,2023-09-14,15.21,14.98,15.440000000000001,False
CCL,2023-10-05,12.76,12.28,13.24,False
CCL,2023-10-10,12.52,12.15,12.889999999999999,False
CCL,2023-12-14,18.8,18.06,19.540000000000003,True
CCL,2023-12-28,16.9,16.26,17.539999999999996,True
FITB,2023-03-21,25.64,24.71,26.57,True
FITB,2023-03-29,25.87,24.9815,26.7585,True
FITB,2023-04-06,26.455,25.78,27.129999999999995,True
FITB,2023-05-05,24.805,23.9,25.71,False
FITB,2023-05-23,25.35,24.68,26.020000000000003,False
FITB,2023-05-30,25.09,24.015,26.165,True
FITB,2023-06-07,26.825,25.76,27.889999999999997,False
FITB,2023-06-26,26.59,26.16,27.02,False
FITB,2023-11-03,25.11,24.635,25.584999999999997,True
FITB,2023-11-17,27.19,26.92,27.46,True
MTB,2023-03-21,115.65,110.0,121.30000000000001,True
MTB,2023-03-27,121.07,117.6,124.53999999999999,False
MTB,2023-05-05,117.41,113.755,121.065,False
MTB,2023-06-29,125.65,121.82,129.48000000000002,True
WBA,2023-10-23,21.69,20.98,22.400000000000002,False
RIVN,2023-02-01,20.19,18.71,21.67,False
RIVN,2023-02-02,20.19,18.71,21.67,False
RIVN,2023-02-27,16.19,15.08,17.300000000000004,True
RIVN,2023-03-21,13.435,12.88,13.99,True
RIVN,2023-05-10,13.33,12.93,13.73,True
RIVN,2023-09-29,23.4198,21.56,25.2796,False
RIVN,2023-10-10,19.465,18.78,20.15,True
RIVN,2023-11-14,16.95,16.3,17.599999999999998,False
ILMN,2023-02-02,212.72,206.41,219.03,False
ILMN,2023-02-13,214.23,207.01,221.45,False
ILMN,2023-03-03,211.275,205.0,217.55,False
ILMN,2023-05-19,209.61,202.6001,216.61990000000003,False
ILMN,2023-06-12,207.175,201.78,212.57000000000002,False
ILMN,2023-06-30,184.93,181.315,188.54500000000002,False
ILMN,2023-09-29,135.9,133.55,138.25,True
