,symbol,date,stop,targets,trades
204,VRT,2023-08-04,31.5701,"[39.18990000000001, 42.99980000000001, 46.80970000000001]","[(Timestamp('2023-08-04 00:00:00'), 35.38, 1), (Timestamp('2023-08-30 00:00:00'), 39.18990000000001, -0.5), (Timestamp('2023-09-22 00:00:00'), 36.45, -0.5)]"
205,VRT,2023-05-26,17.945,"[20.435000000000002, 21.680000000000003, 22.925000000000004]","[(Timestamp('2023-05-26 00:00:00'), 19.19, 1), (Timestamp('2023-05-30 00:00:00'), 20.435000000000002, -0.5), (Timestamp('2023-06-13 00:00:00'), 21.680000000000003, -0.25), (Timestamp('2023-06-16 00:00:00'), 22.925000000000004, -0.25)]"
206,NTAP,2023-11-30,86.25,"[96.44800000000001, 101.54700000000001, 106.64600000000002]","[(Timestamp('2023-11-30 00:00:00'), 91.349, 1), (Timestamp('2024-01-02 00:00:00'), 86.25, -1)]"
207,IOT,2023-12-04,29.63,"[39.85000000000001, 44.96000000000001, 50.07000000000001]","[(Timestamp('2023-12-04 00:00:00'), 34.74, 1), (Timestamp('2024-01-22 00:00:00'), 33.3, -1)]"
208,IOT,2023-06-05,22.2,"[27.9198, 30.7797, 33.6396]","[(Timestamp('2023-06-05 00:00:00'), 25.0599, 1), (Timestamp('2023-06-06 00:00:00'), 27.9198, -0.5), (Timestamp('2023-06-09 00:00:00'), 30.7797, -0.25), (Timestamp('2023-07-24 00:00:00'), 26.35, -0.25)]"
209,IOT,2023-03-07,17.82,"[23.64, 26.55, 29.46]","[(Timestamp('2023-03-07 00:00:00'), 20.73, 1), (Timestamp('2023-03-21 00:00:00'), 17.82, -1)]"
210,ENPH,2023-12-15,113.52,"[134.16000000000003, 144.48000000000002, 154.8]","[(Timestamp('2023-12-15 00:00:00'), 123.84, 1), (Timestamp('2023-12-19 00:00:00'), 134.16000000000003, -0.5), (Timestamp('2024-01-09 00:00:00'), 113.52, -0.5)]"
211,MKC,2023-04-03,78.39,"[89.39, 94.89, 100.39]","[(Timestamp('2023-04-03 00:00:00'), 83.89, 1), (Timestamp('2023-05-10 00:00:00'), 89.39, -0.5), (Timestamp('2023-05-22 00:00:00'), 87.72, -0.5)]"
212,FSLR,2023-12-15,151.3189,"[177.00109999999998, 189.84219999999996, 202.68329999999995]","[(Timestamp('2023-12-15 00:00:00'), 164.16, 1), (Timestamp('2023-12-19 00:00:00'), 177.00109999999998, -0.5), (Timestamp('2024-01-16 00:00:00'), 151.3189, -0.5)]"
213,FSLR,2023-03-02,177.29,"[216.51000000000002, 236.12000000000003, 255.73000000000005]","[(Timestamp('2023-03-02 00:00:00'), 196.9, 1), (Timestamp('2023-03-07 00:00:00'), 216.51000000000002, -0.5), (Timestamp('2023-04-20 00:00:00'), 215.53, -0.5)]"
214,AKAM,2023-05-16,83.12,"[89.88, 93.25999999999999, 96.63999999999999]","[(Timestamp('2023-05-16 00:00:00'), 86.5, 1), (Timestamp('2023-05-26 00:00:00'), 89.88, -0.5), (Timestamp('2023-06-02 00:00:00'), 93.25999999999999, -0.25), (Timestamp('2023-07-03 00:00:00'), 91.32, -0.25)]"
215,RF,2023-01-26,21.74,"[24.7, 26.18, 27.66]","[(Timestamp('2023-01-26 00:00:00'), 23.22, 1), (Timestamp('2023-03-08 00:00:00'), 21.74, -1)]"
216,STX,2023-02-01,65.72,"[76.28, 81.56, 86.84]","[(Timestamp('2023-02-01 00:00:00'), 71.0, 1), (Timestamp('2023-02-22 00:00:00'), 65.72, -1)]"
217,NTRS,2023-03-16,83.5,"[89.38, 92.32, 95.25999999999999]","[(Timestamp('2023-03-16 00:00:00'), 86.44, 1), (Timestamp('2023-03-16 00:00:00'), 83.5, -1)]"
218,YUMC,2023-09-15,55.01,"[58.589999999999996, 60.379999999999995, 62.169999999999995]","[(Timestamp('2023-09-15 00:00:00'), 56.8, 1), (Timestamp('2023-09-21 00:00:00'), 55.01, -1)]"
219,YUMC,2023-05-04,61.03,"[67.50999999999999, 70.74999999999999, 73.98999999999998]","[(Timestamp('2023-05-04 00:00:00'), 64.27, 1), (Timestamp('2023-05-04 00:00:00'), 61.03, -1)]"
220,WDC,2023-09-01,43.77,"[47.49, 49.35, 51.21]","[(Timestamp('2023-09-01 00:00:00'), 45.63, 1), (Timestamp('2023-09-07 00:00:00'), 43.77, -1)]"
221,WDC,2023-05-16,34.56,"[39.44, 41.879999999999995, 44.31999999999999]","[(Timestamp('2023-05-16 00:00:00'), 37.0, 1), (Timestamp('2023-05-26 00:00:00'), 39.44, -0.5), (Timestamp('2023-07-03 00:00:00'), 38.51, -0.5)]"
222,WDC,2023-04-11,36.49,"[40.37, 42.309999999999995, 44.24999999999999]","[(Timestamp('2023-04-11 00:00:00'), 38.43, 1), (Timestamp('2023-04-13 00:00:00'), 36.49, -1)]"
223,HOLX,2023-11-13,69.86,"[75.04, 77.63000000000001, 80.22000000000001]","[(Timestamp('2023-11-13 00:00:00'), 72.45, 1), (Timestamp('2023-11-28 00:00:00'), 69.86, -1)]"
224,MGA,2023-05-08,52.28,"[56.519999999999996, 58.63999999999999, 60.75999999999999]","[(Timestamp('2023-05-08 00:00:00'), 54.4, 1), (Timestamp('2023-05-11 00:00:00'), 52.28, -1)]"
225,DT,2023-11-07,44.24,"[53.160000000000004, 57.620000000000005, 62.080000000000005]","[(Timestamp('2023-11-07 00:00:00'), 48.7, 1), (Timestamp('2023-11-29 00:00:00'), 53.160000000000004, -0.5), (Timestamp('2023-12-26 00:00:00'), 55.85, -0.5)]"
226,DT,2023-02-02,42.19,"[47.81, 50.620000000000005, 53.43000000000001]","[(Timestamp('2023-02-02 00:00:00'), 45.0, 1), (Timestamp('2023-02-07 00:00:00'), 47.81, -0.5), (Timestamp('2023-02-21 00:00:00'), 42.19, -0.5)]"
227,DKNG,2023-11-06,30.14,"[38.28, 42.35, 46.42]","[(Timestamp('2023-11-06 00:00:00'), 34.21, 1), (Timestamp('2023-11-17 00:00:00'), 38.28, -0.5), (Timestamp('2023-12-22 00:00:00'), 35.72, -0.5)]"
228,DKNG,2023-07-13,29.96,"[32.699999999999996, 34.06999999999999, 35.43999999999999]","[(Timestamp('2023-07-13 00:00:00'), 31.33, 1), (Timestamp('2023-08-02 00:00:00'), 29.96, -1)]"
229,DKNG,2023-02-21,19.28,"[23.119999999999997, 25.039999999999996, 26.959999999999994]","[(Timestamp('2023-02-21 00:00:00'), 21.2, 1), (Timestamp('2023-02-23 00:00:00'), 19.28, -1)]"
230,JBL,2023-12-15,125.79,"[148.70999999999998, 160.17, 171.63]","[(Timestamp('2023-12-15 00:00:00'), 137.25, 1), (Timestamp('2024-01-02 00:00:00'), 125.79, -1)]"
231,JBL,2023-09-29,111.55,"[140.47000000000003, 154.93, 169.39000000000004]","[(Timestamp('2023-09-29 00:00:00'), 126.01, 1), (Timestamp('2023-10-12 00:00:00'), 140.47000000000003, -0.5), (Timestamp('2023-11-17 00:00:00'), 131.39, -0.5)]"
232,JBL,2023-08-29,108.58,"[117.46, 121.89999999999999, 126.33999999999999]","[(Timestamp('2023-08-29 00:00:00'), 113.02, 1), (Timestamp('2023-09-07 00:00:00'), 108.58, -1)]"
233,EDR,2023-10-27,20.81,"[23.91, 25.46, 27.01]","[(Timestamp('2023-10-27 00:00:00'), 22.36, 1), (Timestamp('2023-11-03 00:00:00'), 23.91, -0.5), (Timestamp('2023-12-15 00:00:00'), 23.27, -0.5)]"
234,BBY,2023-05-26,69.302,"[74.698, 77.39599999999999, 80.09399999999998]","[(Timestamp('2023-05-26 00:00:00'), 72.0, 1), (Timestamp('2023-05-26 00:00:00'), 74.698, -0.5), (Timestamp('2023-06-13 00:00:00'), 77.39599999999999, -0.25), (Timestamp('2023-06-16 00:00:00'), 80.09399999999998, -0.25)]"
235,SMCI,2023-11-03,227.3712,"[299.6288, 335.7576, 371.88640000000004]","[(Timestamp('2023-11-03 00:00:00'), 263.5, 1), (Timestamp('2023-11-20 00:00:00'), 299.6288, -0.5), (Timestamp('2023-12-22 00:00:00'), 289.72, -0.5)]"
236,SMCI,2023-05-26,192.5001,"[234.3099, 255.2148, 276.11969999999997]","[(Timestamp('2023-05-26 00:00:00'), 213.405, 1), (Timestamp('2023-05-30 00:00:00'), 234.3099, -0.5), (Timestamp('2023-06-07 00:00:00'), 255.2148, -0.25), (Timestamp('2023-07-11 00:00:00'), 276.11969999999997, -0.25)]"
237,SMCI,2023-05-04,114.32,"[158.95999999999998, 181.27999999999997, 203.59999999999997]","[(Timestamp('2023-05-04 00:00:00'), 136.64, 1), (Timestamp('2023-05-18 00:00:00'), 158.95999999999998, -0.5), (Timestamp('2023-05-25 00:00:00'), 181.27999999999997, -0.25), (Timestamp('2023-05-26 00:00:00'), 203.59999999999997, -0.25)]"
238,EQT,2023-04-28,32.55,"[35.53, 37.02, 38.510000000000005]","[(Timestamp('2023-04-28 00:00:00'), 34.04, 1), (Timestamp('2023-05-02 00:00:00'), 32.55, -1)]"
239,TXT,2023-07-31,72.37,"[82.3298, 87.3097, 92.28960000000001]","[(Timestamp('2023-07-31 00:00:00'), 77.3499, 1), (Timestamp('2023-09-18 00:00:00'), 76.13, -1)]"
240,CFG,2023-03-16,30.92,"[36.03999999999999, 38.59999999999999, 41.15999999999998]","[(Timestamp('2023-03-16 00:00:00'), 33.48, 1), (Timestamp('2023-03-16 00:00:00'), 30.92, -1)]"
241,PODD,2023-03-14,292.3,"[324.49179999999996, 340.5876999999999, 356.6835999999999]","[(Timestamp('2023-03-14 00:00:00'), 308.3959, 1), (Timestamp('2023-03-21 00:00:00'), 324.49179999999996, -0.5), (Timestamp('2023-05-02 00:00:00'), 314.84, -0.5)]"
242,SWK,2023-10-31,81.3,"[88.00000000000001, 91.35000000000002, 94.70000000000003]","[(Timestamp('2023-10-31 00:00:00'), 84.65, 1), (Timestamp('2023-11-03 00:00:00'), 88.00000000000001, -0.5), (Timestamp('2023-11-15 00:00:00'), 91.35000000000002, -0.25), (Timestamp('2023-12-13 00:00:00'), 94.70000000000003, -0.25)]"
243,GDDY,2023-11-06,77.88,"[93.68, 101.58000000000001, 109.48000000000002]","[(Timestamp('2023-11-06 00:00:00'), 85.78, 1), (Timestamp('2023-11-22 00:00:00'), 93.68, -0.5), (Timestamp('2023-12-01 00:00:00'), 101.58000000000001, -0.25), (Timestamp('2023-12-22 00:00:00'), 105.91, -0.25)]"
244,GEN,2023-11-08,18.08,"[20.340000000000003, 21.470000000000006, 22.60000000000001]","[(Timestamp('2023-11-08 00:00:00'), 19.21, 1), (Timestamp('2023-11-16 00:00:00'), 20.340000000000003, -0.5), (Timestamp('2023-11-21 00:00:00'), 21.470000000000006, -0.25), (Timestamp('2023-12-04 00:00:00'), 22.60000000000001, -0.25)]"
245,AFRM,2023-12-20,46.03,"[57.09, 62.620000000000005, 68.15]","[(Timestamp('2023-12-20 00:00:00'), 51.56, 1), (Timestamp('2023-12-20 00:00:00'), 46.03, -1)]"
246,AFRM,2023-11-28,27.05,"[33.650000000000006, 36.95, 40.25]","[(Timestamp('2023-11-28 00:00:00'), 30.35, 1), (Timestamp('2023-11-29 00:00:00'), 33.650000000000006, -0.5), (Timestamp('2023-12-01 00:00:00'), 36.95, -0.25), (Timestamp('2023-12-06 00:00:00'), 40.25, -0.25)]"
247,AFRM,2023-11-03,19.57,"[22.630000000000003, 24.160000000000004, 25.690000000000005]","[(Timestamp('2023-11-03 00:00:00'), 21.1, 1), (Timestamp('2023-11-03 00:00:00'), 22.630000000000003, -0.5), (Timestamp('2023-11-09 00:00:00'), 24.160000000000004, -0.25), (Timestamp('2023-11-14 00:00:00'), 25.690000000000005, -0.25)]"
248,AFRM,2023-08-29,15.0,"[21.64, 24.96, 28.28]","[(Timestamp('2023-08-29 00:00:00'), 18.32, 1), (Timestamp('2023-09-01 00:00:00'), 21.64, -0.5), (Timestamp('2023-09-18 00:00:00'), 24.96, -0.25), (Timestamp('2023-10-17 00:00:00'), 19.97, -0.25)]"
249,AFRM,2023-06-09,16.13,"[22.87, 26.240000000000002, 29.610000000000003]","[(Timestamp('2023-06-09 00:00:00'), 19.5, 1), (Timestamp('2023-06-20 00:00:00'), 16.13, -1)]"
250,OKTA,2023-09-01,78.23,"[94.77, 103.03999999999999, 111.30999999999999]","[(Timestamp('2023-09-01 00:00:00'), 86.5, 1), (Timestamp('2023-10-04 00:00:00'), 78.23, -1)]"
251,OKTA,2023-03-03,76.3,"[86.8, 92.05, 97.3]","[(Timestamp('2023-03-03 00:00:00'), 81.55, 1), (Timestamp('2023-03-03 00:00:00'), 86.8, -0.5), (Timestamp('2023-04-11 00:00:00'), 76.3, -0.5)]"
252,CG,2023-12-04,34.33,"[36.269999999999996, 37.239999999999995, 38.209999999999994]","[(Timestamp('2023-12-04 00:00:00'), 35.3, 1), (Timestamp('2023-12-07 00:00:00'), 36.269999999999996, -0.5), (Timestamp('2023-12-13 00:00:00'), 37.239999999999995, -0.25), (Timestamp('2023-12-14 00:00:00'), 38.209999999999994, -0.25)]"
253,XP,2023-12-18,24.75,"[27.060000000000002, 28.215000000000003, 29.370000000000005]","[(Timestamp('2023-12-18 00:00:00'), 25.905, 1), (Timestamp('2024-01-04 00:00:00'), 24.75, -1)]"
254,XP,2023-05-19,15.62,"[18.82, 20.419999999999998, 22.019999999999996]","[(Timestamp('2023-05-19 00:00:00'), 17.22, 1), (Timestamp('2023-05-26 00:00:00'), 18.82, -0.5), (Timestamp('2023-06-08 00:00:00'), 20.419999999999998, -0.25), (Timestamp('2023-06-16 00:00:00'), 22.019999999999996, -0.25)]"
255,XP,2023-04-12,11.39,"[13.387, 14.3855, 15.384]","[(Timestamp('2023-04-12 00:00:00'), 12.3885, 1), (Timestamp('2023-04-13 00:00:00'), 13.387, -0.5), (Timestamp('2023-04-28 00:00:00'), 14.3855, -0.25), (Timestamp('2023-05-09 00:00:00'), 15.384, -0.25)]"
256,FOX,2023-08-09,32.28,"[33.7602, 34.500299999999996, 35.240399999999994]","[(Timestamp('2023-08-09 00:00:00'), 33.0201, 1), (Timestamp('2023-08-10 00:00:00'), 32.28, -1)]"
257,FOXA,2023-08-09,34.36,"[36.08, 36.94, 37.8]","[(Timestamp('2023-08-09 00:00:00'), 35.22, 1), (Timestamp('2023-08-10 00:00:00'), 34.36, -1)]"
258,NWSA,2023-05-15,17.59,"[19.669999999999998, 20.709999999999997, 21.749999999999996]","[(Timestamp('2023-05-15 00:00:00'), 18.63, 1), (Timestamp('2023-06-14 00:00:00'), 19.669999999999998, -0.5), (Timestamp('2023-07-03 00:00:00'), 19.55, -0.5)]"
259,APP,2023-08-11,33.17,"[44.75, 50.54, 56.33]","[(Timestamp('2023-08-11 00:00:00'), 38.96, 1), (Timestamp('2023-09-18 00:00:00'), 44.75, -0.5), (Timestamp('2023-09-29 00:00:00'), 39.96, -0.5)]"
260,APP,2023-05-16,20.9,"[25.090000000000003, 27.185000000000006, 29.28000000000001]","[(Timestamp('2023-05-16 00:00:00'), 22.995, 1), (Timestamp('2023-05-18 00:00:00'), 25.090000000000003, -0.5), (Timestamp('2023-07-03 00:00:00'), 25.92, -0.5)]"
261,TWLO,2023-11-08,54.44,"[58.0, 59.78, 61.56]","[(Timestamp('2023-11-08 00:00:00'), 56.22, 1), (Timestamp('2023-11-09 00:00:00'), 58.0, -0.5), (Timestamp('2023-11-14 00:00:00'), 59.78, -0.25), (Timestamp('2023-11-15 00:00:00'), 61.56, -0.25)]"
262,TWLO,2023-02-15,60.21,"[68.38999999999999, 72.47999999999999, 76.57]","[(Timestamp('2023-02-15 00:00:00'), 64.3, 1), (Timestamp('2023-02-16 00:00:00'), 68.38999999999999, -0.5), (Timestamp('2023-02-17 00:00:00'), 72.47999999999999, -0.25), (Timestamp('2023-03-24 00:00:00'), 60.21, -0.25)]"
263,Z,2023-12-15,53.4715,"[58.628499999999995, 61.206999999999994, 63.78549999999999]","[(Timestamp('2023-12-15 00:00:00'), 56.05, 1), (Timestamp('2023-12-19 00:00:00'), 58.628499999999995, -0.5), (Timestamp('2024-01-05 00:00:00'), 53.4715, -0.5)]"
264,Z,2023-11-08,36.52,"[40.04, 41.8, 43.559999999999995]","[(Timestamp('2023-11-08 00:00:00'), 38.28, 1), (Timestamp('2023-11-09 00:00:00'), 36.52, -1)]"
265,Z,2023-07-12,50.09,"[56.33, 59.449999999999996, 62.56999999999999]","[(Timestamp('2023-07-12 00:00:00'), 53.21, 1), (Timestamp('2023-08-04 00:00:00'), 56.33, -0.5), (Timestamp('2023-08-18 00:00:00'), 50.09, -0.5)]"
266,CRBG,2023-05-08,15.74,"[17.589999999999996, 18.514999999999997, 19.439999999999998]","[(Timestamp('2023-05-08 00:00:00'), 16.665, 1), (Timestamp('2023-05-23 00:00:00'), 17.589999999999996, -0.5), (Timestamp('2023-06-26 00:00:00'), 16.86, -0.5)]"
267,EXAS,2023-05-15,77.0168,"[84.4832, 88.2164, 91.94959999999999]","[(Timestamp('2023-05-15 00:00:00'), 80.75, 1), (Timestamp('2023-05-22 00:00:00'), 84.4832, -0.5), (Timestamp('2023-06-08 00:00:00'), 88.2164, -0.25), (Timestamp('2023-06-13 00:00:00'), 91.94959999999999, -0.25)]"
268,SJM,2023-12-06,114.5,"[122.25999999999999, 126.13999999999999, 130.01999999999998]","[(Timestamp('2023-12-06 00:00:00'), 118.38, 1), (Timestamp('2023-12-12 00:00:00'), 122.25999999999999, -0.5), (Timestamp('2023-12-13 00:00:00'), 126.13999999999999, -0.25), (Timestamp('2024-01-03 00:00:00'), 130.01999999999998, -0.25)]"
269,FLEX,2023-10-27,24.732,"[27.108000000000004, 28.296000000000006, 29.48400000000001]","[(Timestamp('2023-10-27 00:00:00'), 25.92, 1), (Timestamp('2023-11-15 00:00:00'), 27.108000000000004, -0.5), (Timestamp('2023-12-14 00:00:00'), 28.296000000000006, -0.25), (Timestamp('2023-12-15 00:00:00'), 28.88, -0.25)]"
270,ROKU,2023-11-03,69.18,"[89.06, 99.0, 108.94]","[(Timestamp('2023-11-03 00:00:00'), 79.12, 1), (Timestamp('2023-11-15 00:00:00'), 89.06, -0.5), (Timestamp('2023-11-27 00:00:00'), 99.0, -0.25), (Timestamp('2023-12-22 00:00:00'), 91.34, -0.25)]"
271,ROKU,2023-07-31,74.88,"[104.53980000000001, 119.36970000000002, 134.19960000000003]","[(Timestamp('2023-07-31 00:00:00'), 89.7099, 1), (Timestamp('2023-09-18 00:00:00'), 74.88, -1)]"
272,ROKU,2023-06-09,64.75,"[80.2936, 88.0654, 95.8372]","[(Timestamp('2023-06-09 00:00:00'), 72.5218, 1), (Timestamp('2023-06-21 00:00:00'), 64.75, -1)]"
273,ROKU,2023-03-30,61.58,"[70.17980000000001, 74.47970000000002, 78.77960000000003]","[(Timestamp('2023-03-30 00:00:00'), 65.8799, 1), (Timestamp('2023-03-30 00:00:00'), 61.58, -1)]"
274,ROKU,2023-02-16,58.55,"[68.9514, 74.15210000000002, 79.35280000000002]","[(Timestamp('2023-02-16 00:00:00'), 63.7507, 1), (Timestamp('2023-02-16 00:00:00'), 68.9514, -0.5), (Timestamp('2023-03-10 00:00:00'), 58.55, -0.5)]"
275,CPB,2023-12-07,41.6699,"[45.450100000000006, 47.34020000000001, 49.230300000000014]","[(Timestamp('2023-12-07 00:00:00'), 43.56, 1), (Timestamp('2023-12-13 00:00:00'), 45.450100000000006, -0.5), (Timestamp('2024-01-23 00:00:00'), 44.25, -0.5)]"
276,BURL,2023-11-22,156.01,"[178.17000000000002, 189.25000000000003, 200.33000000000004]","[(Timestamp('2023-11-22 00:00:00'), 167.09, 1), (Timestamp('2023-12-04 00:00:00'), 178.17000000000002, -0.5), (Timestamp('2023-12-14 00:00:00'), 189.25000000000003, -0.25), (Timestamp('2024-01-10 00:00:00'), 196.9, -0.25)]"
277,BURL,2023-11-08,130.28,"[136.73999999999998, 139.96999999999997, 143.19999999999996]","[(Timestamp('2023-11-08 00:00:00'), 133.51, 1), (Timestamp('2023-11-08 00:00:00'), 130.28, -1)]"
278,GFL,2023-05-01,34.61,"[38.43000000000001, 40.34000000000001, 42.250000000000014]","[(Timestamp('2023-05-01 00:00:00'), 36.52, 1), (Timestamp('2023-06-16 00:00:00'), 37.28, -1)]"
279,AOS,2023-04-28,66.29,"[73.68999999999998, 77.38999999999997, 81.08999999999996]","[(Timestamp('2023-04-28 00:00:00'), 69.99, 1), (Timestamp('2023-05-24 00:00:00'), 66.29, -1)]"
280,AOS,2023-02-01,63.63,"[72.60040000000001, 77.0856, 81.57079999999999]","[(Timestamp('2023-02-01 00:00:00'), 68.1152, 1), (Timestamp('2023-03-22 00:00:00'), 66.49, -1)]"
281,OVV,2023-06-07,35.96,"[39.6, 41.42, 43.24]","[(Timestamp('2023-06-07 00:00:00'), 37.78, 1), (Timestamp('2023-06-20 00:00:00'), 35.96, -1)]"
282,PNR,2023-04-28,53.88,"[61.18, 64.83, 68.47999999999999]","[(Timestamp('2023-04-28 00:00:00'), 57.53, 1), (Timestamp('2023-06-15 00:00:00'), 61.18, -0.5), (Timestamp('2023-06-16 00:00:00'), 60.81, -0.5)]"
283,DKS,2023-03-08,138.85,"[154.92999999999998, 162.96999999999997, 171.00999999999996]","[(Timestamp('2023-03-08 00:00:00'), 146.89, 1), (Timestamp('2023-03-23 00:00:00'), 138.85, -1)]"
284,CELH,2023-11-06,55.1667,"[63.3333, 67.4166, 71.4999]","[(Timestamp('2023-11-06 00:00:00'), 59.25, 1), (Timestamp('2023-11-13 00:00:00'), 55.1667, -1)]"
285,CELH,2023-08-10,53.5167,"[63.7167, 68.8167, 73.9167]","[(Timestamp('2023-08-10 00:00:00'), 58.6167, 1), (Timestamp('2023-08-30 00:00:00'), 63.7167, -0.5), (Timestamp('2023-09-08 00:00:00'), 68.8167, -0.25), (Timestamp('2023-09-28 00:00:00'), 57.6933, -0.25)]"
286,CELH,2023-05-12,39.5,"[50.1666, 55.499900000000004, 60.833200000000005]","[(Timestamp('2023-05-12 00:00:00'), 44.8333, 1), (Timestamp('2023-06-23 00:00:00'), 50.1666, -0.5), (Timestamp('2023-06-30 00:00:00'), 49.73, -0.5)]"
287,CELH,2023-03-02,29.85,"[33.49, 35.31, 37.13]","[(Timestamp('2023-03-02 00:00:00'), 31.67, 1), (Timestamp('2023-03-02 00:00:00'), 29.85, -1)]"
288,NTNX,2023-05-26,28.0,"[31.78, 33.67, 35.56]","[(Timestamp('2023-05-26 00:00:00'), 29.89, 1), (Timestamp('2023-06-22 00:00:00'), 28.0, -1)]"
289,PSTG,2023-06-07,30.97,"[39.870000000000005, 44.32000000000001, 48.77000000000001]","[(Timestamp('2023-06-07 00:00:00'), 35.42, 1), (Timestamp('2023-07-26 00:00:00'), 38.19, -1)]"
290,ESTC,2023-12-04,97.7806,"[125.7194, 139.6888, 153.65819999999997]","[(Timestamp('2023-12-04 00:00:00'), 111.75, 1), (Timestamp('2024-01-22 00:00:00'), 123.22, -1)]"
291,ESTC,2023-10-19,81.0801,"[86.83989999999999, 89.71979999999998, 92.59969999999997]","[(Timestamp('2023-10-19 00:00:00'), 83.96, 1), (Timestamp('2023-10-20 00:00:00'), 81.0801, -1)]"
292,ESTC,2023-09-05,71.2743,"[81.24570000000001, 86.23140000000002, 91.21710000000003]","[(Timestamp('2023-09-05 00:00:00'), 76.26, 1), (Timestamp('2023-09-25 00:00:00'), 81.24570000000001, -0.5), (Timestamp('2023-10-24 00:00:00'), 80.8, -0.5)]"
293,HOOD,2023-12-07,10.73,"[12.5698, 13.489700000000001, 14.409600000000001]","[(Timestamp('2023-12-07 00:00:00'), 11.6499, 1), (Timestamp('2023-12-19 00:00:00'), 12.5698, -0.5), (Timestamp('2023-12-27 00:00:00'), 13.489700000000001, -0.25), (Timestamp('2024-01-16 00:00:00'), 10.73, -0.25)]"
294,TOL,2023-11-15,82.87,"[90.59, 94.45, 98.31]","[(Timestamp('2023-11-15 00:00:00'), 86.73, 1), (Timestamp('2023-12-06 00:00:00'), 90.59, -0.5), (Timestamp('2023-12-13 00:00:00'), 94.45, -0.25), (Timestamp('2023-12-14 00:00:00'), 98.31, -0.25)]"
295,CVNA,2023-11-03,28.11,"[33.05, 35.519999999999996, 37.989999999999995]","[(Timestamp('2023-11-03 00:00:00'), 30.58, 1), (Timestamp('2023-11-03 00:00:00'), 33.05, -0.5), (Timestamp('2023-11-10 00:00:00'), 28.11, -0.5)]"
296,CVNA,2023-07-20,47.1,"[66.74000000000001, 76.56, 86.38]","[(Timestamp('2023-07-20 00:00:00'), 56.92, 1), (Timestamp('2023-07-20 00:00:00'), 47.1, -1)]"
297,CVNA,2023-06-09,17.63,"[34.55, 43.010000000000005, 51.47]","[(Timestamp('2023-06-09 00:00:00'), 26.09, 1), (Timestamp('2023-07-10 00:00:00'), 34.55, -0.5), (Timestamp('2023-07-12 00:00:00'), 43.010000000000005, -0.25), (Timestamp('2023-07-19 00:00:00'), 51.47, -0.25)]"
298,CVNA,2023-05-08,8.76,"[13.62, 16.049999999999997, 18.479999999999997]","[(Timestamp('2023-05-08 00:00:00'), 11.19, 1), (Timestamp('2023-05-10 00:00:00'), 13.62, -0.5), (Timestamp('2023-06-01 00:00:00'), 16.049999999999997, -0.25), (Timestamp('2023-06-08 00:00:00'), 18.479999999999997, -0.25)]"
299,CVNA,2023-01-31,8.112,"[13.62, 16.374, 19.128]","[(Timestamp('2023-01-31 00:00:00'), 10.866, 1), (Timestamp('2023-02-01 00:00:00'), 13.62, -0.5), (Timestamp('2023-02-02 00:00:00'), 16.374, -0.25), (Timestamp('2023-02-24 00:00:00'), 8.112, -0.25)]"
300,WRK,2023-09-14,34.9647,"[38.094500000000004, 39.659400000000005, 41.22430000000001]","[(Timestamp('2023-09-14 00:00:00'), 36.5296, 1), (Timestamp('2023-10-03 00:00:00'), 34.9647, -1)]"
301,WRK,2023-09-08,32.94,"[35.16, 36.269999999999996, 37.379999999999995]","[(Timestamp('2023-09-08 00:00:00'), 34.05, 1), (Timestamp('2023-09-08 00:00:00'), 32.94, -1)]"
302,CHWY,2023-06-06,35.23,"[39.75000000000001, 42.01000000000001, 44.27000000000002]","[(Timestamp('2023-06-06 00:00:00'), 37.49, 1), (Timestamp('2023-06-13 00:00:00'), 39.75000000000001, -0.5), (Timestamp('2023-07-20 00:00:00'), 35.23, -0.5)]"
303,CLF,2023-12-19,19.9,"[22.43, 23.695, 24.96]","[(Timestamp('2023-12-19 00:00:00'), 21.165, 1), (Timestamp('2024-01-02 00:00:00'), 19.9, -1)]"
304,CLF,2023-10-25,14.58,"[16.909999999999997, 18.074999999999996, 19.239999999999995]","[(Timestamp('2023-10-25 00:00:00'), 15.745, 1), (Timestamp('2023-10-31 00:00:00'), 16.909999999999997, -0.5), (Timestamp('2023-12-01 00:00:00'), 18.074999999999996, -0.25), (Timestamp('2023-12-13 00:00:00'), 18.08, -0.25)]"
305,PR,2023-02-24,9.4,"[12.2306, 13.645900000000001, 15.061200000000001]","[(Timestamp('2023-02-24 00:00:00'), 10.8153, 1), (Timestamp('2023-03-15 00:00:00'), 9.4, -1)]"
306,CDAY,2023-11-03,63.86,"[70.96, 74.50999999999999, 78.05999999999999]","[(Timestamp('2023-11-03 00:00:00'), 67.41, 1), (Timestamp('2023-11-03 00:00:00'), 63.86, -1)]"
307,CDAY,2023-08-04,69.18,"[76.78, 80.58, 84.38]","[(Timestamp('2023-08-04 00:00:00'), 72.98, 1), (Timestamp('2023-08-17 00:00:00'), 69.18, -1)]"
308,DBX,2023-05-08,20.5,"[22.39, 23.335, 24.28]","[(Timestamp('2023-05-08 00:00:00'), 21.445, 1), (Timestamp('2023-05-15 00:00:00'), 22.39, -0.5), (Timestamp('2023-06-01 00:00:00'), 23.335, -0.25), (Timestamp('2023-06-09 00:00:00'), 24.28, -0.25)]"
