,symbol,date,stop,targets,trades
0,GOOG,2023-02-02,106.54,"[107.55999999999999, 108.06999999999998]","[(1675348440000, 107.05, 1), (1675349280000, 107.55999999999999, -0.5), (1675349400000, 107.15, -0.5)]"
1,GOOG,2023-05-25,124.77,"[125.45, 125.79]","[(1685021700000, 125.11, 1), (1685021820000, 124.77, -1)]"
2,GOOGL,2023-02-02,105.61,"[106.7144, 107.2666]","[(1675348440000, 106.1622, 1), (1675349280000, 106.7144, -0.5), (1675349400000, 106.205, -0.5)]"
3,GOOGL,2023-05-11,114.41,"[115.65, 116.27000000000001]","[(1683812100000, 115.03, 1), (1683812220000, 115.65, -0.5), (1683812880000, 116.55, -0.5)]"
4,GOOGL,2023-05-25,123.99,"[124.67, 125.01]","[(1685021700000, 124.33, 1), (1685021820000, 123.99, -1)]"
5,NVDA,2023-02-23,231.1,"[235.6, 237.85]","[(1677162780000, 233.35, 1), (1677162900000, 231.1, -1)]"
6,NVDA,2023-05-25,375.27,"[389.23, 396.21000000000004]","[(1685021520000, 382.25, 1), (1685021580000, 375.27, -1)]"
7,NVDA,2023-05-30,402.67,"[407.52979999999997, 409.95969999999994]","[(1685453580000, 405.0999, 1), (1685453820000, 407.52979999999997, -0.5), (1685454780000, 413.25, -0.5)]"
8,NVDA,2023-06-30,415.01,"[417.97, 419.45000000000005]","[(1688132040000, 416.49, 1), (1688132400000, 417.97, -0.5), (1688133240000, 420.1601, -0.5)]"
9,META,2023-02-02,180.16,"[181.78, 182.59]","[(1675348560000, 180.97, 1), (1675348680000, 181.78, -0.5), (1675349220000, 182.59, -0.5)]"
10,META,2023-03-03,177.05,"[178.72999999999996, 179.56999999999994]","[(1677854040000, 177.89, 1), (1677854520000, 178.72999999999996, -0.5), (1677855180000, 179.5699, -0.5)]"
11,META,2023-03-21,201.44,"[202.4198, 202.90970000000002]","[(1679405640000, 201.9299, 1), (1679405700000, 202.4198, -0.5), (1679405820000, 201.44, -0.5)]"
12,META,2023-04-26,208.88,"[209.9798, 210.52970000000002]","[(1682516100000, 209.4299, 1), (1682516160000, 209.9798, -0.5), (1682516220000, 210.52970000000002, -0.5)]"
13,META,2023-04-27,236.77,"[239.53, 240.91]","[(1682602380000, 238.15, 1), (1682602680000, 239.53, -0.5), (1682602920000, 238.44, -0.5)]"
14,TSLA,2023-02-02,185.0955,"[188.2845, 189.87900000000002]","[(1675348380000, 186.69, 1), (1675348560000, 188.2845, -0.5), (1675349280000, 189.21, -0.5)]"
15,TSLA,2023-02-09,205.5301,"[208.35629999999998, 209.76939999999996]","[(1675953180000, 206.9432, 1), (1675953540000, 208.35629999999998, -0.5), (1675953660000, 205.91, -0.5)]"
16,TSLA,2023-03-03,193.38,"[194.6984, 195.3576]","[(1677853980000, 194.0392, 1), (1677854040000, 193.38, -1)]"
17,TSLA,2023-04-12,189.4,"[190.6, 191.2]","[(1681306560000, 190, 1), (1681306740000, 189.4, -1)]"
18,TSLA,2023-05-08,171.27,"[172.92999999999998, 173.75999999999996]","[(1683552780000, 172.1, 1), (1683552840000, 171.27, -1)]"
19,TSLA,2023-05-12,174.6,"[176.42, 177.32999999999998]","[(1683898320000, 175.51, 1), (1683898380000, 176.42, -0.5), (1683898440000, 175.6036, -0.5)]"
20,TSLA,2023-05-30,198.5879,"[200.25209999999998, 201.08419999999998]","[(1685453580000, 199.42, 1), (1685453640000, 200.25209999999998, -0.5), (1685454180000, 202.25, -0.5)]"
21,TSLA,2023-06-07,226.81,"[228.51, 229.35999999999999]","[(1686145020000, 227.66, 1), (1686145080000, 226.81, -1)]"
22,TSLA,2023-06-09,246.58,"[248.28, 249.13]","[(1686317520000, 247.43, 1), (1686317580000, 248.28, -0.5), (1686317640000, 246.31, -0.5)]"
23,JPM,2023-03-14,132.59,"[133.67, 134.20999999999998]","[(1678800960000, 133.13, 1), (1678801020000, 132.59, -1)]"
24,JPM,2023-03-21,130.19,"[131.32999999999998, 131.89999999999998]","[(1679405580000, 130.76, 1), (1679407200000, 131.32999999999998, -0.5), (1679407500000, 130.835, -0.5)]"
25,ORCL,2023-06-13,122.62,"[123.46000000000001, 123.88000000000001]","[(1686663240000, 123.04, 1), (1686663300000, 122.62, -1)]"
26,ADBE,2023-05-30,424.75,"[428.16999999999996, 429.87999999999994]","[(1685453580000, 426.46, 1), (1685453640000, 428.16999999999996, -0.5), (1685453700000, 426.0501, -0.5)]"
27,ADBE,2023-06-09,453.6,"[457.81999999999994, 459.9299999999999]","[(1686317640000, 455.71, 1), (1686317820000, 457.81999999999994, -0.5), (1686318720000, 464.01, -0.5)]"
28,ADBE,2023-06-16,509.51,"[518.3700000000001, 522.8000000000002]","[(1686922380000, 513.94, 1), (1686922620000, 509.51, -1)]"
29,BAC,2023-03-14,29.6,"[30.019999999999996, 30.229999999999993]","[(1678800780000, 29.81, 1), (1678800840000, 29.6, -1)]"
30,BAC,2023-03-21,28.565,"[28.734999999999996, 28.819999999999993]","[(1679405520000, 28.65, 1), (1679405580000, 28.734999999999996, -0.5), (1679405700000, 28.555, -0.5)]"
31,CRM,2023-02-02,175.13,"[175.86, 176.22500000000002]","[(1675348680000, 175.495, 1), (1675348740000, 175.13, -1)]"
32,CRM,2023-02-09,172.04,"[172.96, 173.42000000000002]","[(1675953180000, 172.5, 1), (1675953240000, 172.96, -0.5), (1675953480000, 173.42000000000002, -0.5)]"
33,CRM,2023-03-02,190.66,"[192.70000000000002, 193.72000000000003]","[(1677767640000, 191.68, 1), (1677767700000, 190.66, -1)]"
34,AMD,2023-02-01,77.88,"[78.50999999999999, 78.82499999999999]","[(1675262100000, 78.195, 1), (1675262160000, 78.50999999999999, -0.5), (1675262940000, 79.8, -0.5)]"
35,AMD,2023-05-30,128.31,"[129.99, 130.83]","[(1685453640000, 129.15, 1), (1685453700000, 128.31, -1)]"
36,AMD,2023-06-12,127.71,"[129.33000000000004, 130.14000000000004]","[(1686576720000, 128.52, 1), (1686576780000, 129.33000000000004, -0.5), (1686576900000, 128.47, -0.5)]"
37,AMD,2023-06-13,131.26,"[132.69979999999998, 133.41969999999998]","[(1686663300000, 131.9799, 1), (1686663360000, 131.26, -1)]"
38,NFLX,2023-06-09,416.5,"[422.5, 425.5]","[(1686317700000, 419.5, 1), (1686318600000, 416.5, -1)]"
39,TMO,2023-02-01,576.33,"[581.85, 584.61]","[(1675262340000, 579.09, 1), (1675262400000, 581.85, -0.5), (1675263360000, 593.2, -0.5)]"
40,INTC,2023-04-28,31.55,"[32.04859999999999, 32.2979]","[(1682688780000, 31.7993, 1), (1682688840000, 32.04859999999999, -0.5), (1682688960000, 31.84, -0.5)]"
41,INTC,2023-05-03,30.26,"[30.5986, 30.7679]","[(1683120900000, 30.4293, 1), (1683120960000, 30.5986, -0.5), (1683121200000, 30.4925, -0.5)]"
42,INTC,2023-06-13,33.45,"[33.730000000000004, 33.870000000000005]","[(1686663240000, 33.59, 1), (1686663360000, 33.45, -1)]"
43,WFC,2023-03-14,40.78,"[41.3, 41.559999999999995]","[(1678800780000, 41.04, 1), (1678800840000, 40.78, -1)]"
44,WFC,2023-03-21,38.43,"[38.79, 38.97]","[(1679405520000, 38.61, 1), (1679405580000, 38.79, -0.5), (1679405640000, 38.5, -0.5)]"
45,DIS,2023-02-09,115.8,"[117.02, 117.63]","[(1675953240000, 116.41, 1), (1675953960000, 117.02, -0.5), (1675954320000, 116.59, -0.5)]"
46,BX,2023-03-14,86.09,"[87.41999999999999, 88.08499999999998]","[(1678801020000, 86.755, 1), (1678801860000, 86.09, -1)]"
47,BX,2023-03-27,85.36,"[85.86, 86.11]","[(1679923980000, 85.61, 1), (1679924040000, 85.36, -1)]"
48,BA,2023-03-14,206.1,"[206.958, 207.387]","[(1678800960000, 206.529, 1), (1678801020000, 206.958, -0.5), (1678801380000, 207.01, -0.5)]"
49,BA,2023-04-26,207.6101,"[208.4497, 208.86950000000002]","[(1682516700000, 208.0299, 1), (1682516760000, 208.4497, -0.5), (1682516820000, 208.05, -0.5)]"
50,MS,2023-03-14,90.8,"[91.39999999999999, 91.69999999999999]","[(1678800960000, 91.1, 1), (1678801200000, 90.8, -1)]"
51,MS,2023-03-21,88.08,"[89.00000000000001, 89.46000000000002]","[(1679405820000, 88.54, 1), (1679408160000, 88.08, -1)]"
52,MS,2023-03-27,85.71,"[86.41000000000001, 86.76000000000002]","[(1679923980000, 86.06, 1), (1679924100000, 85.71, -1)]"
53,UNP,2023-02-27,210.81,"[212.56439999999998, 213.44159999999997]","[(1677508560000, 211.6872, 1), (1677508620000, 212.56439999999998, -0.5), (1677508920000, 210.81, -0.5)]"
54,CAT,2023-05-19,218.415,"[219.68480000000002, 220.31970000000004]","[(1684503240000, 219.0499, 1), (1684503360000, 218.415, -1)]"
55,NOW,2023-02-02,479.46,"[483.82380000000006, 486.0057000000001]","[(1675348500000, 481.6419, 1), (1675348800000, 483.82380000000006, -0.5), (1675349040000, 481.81, -0.5)]"
56,COP,2023-05-05,100.05,"[100.69000000000001, 101.01000000000002]","[(1683293580000, 100.37, 1), (1683294000000, 100.69000000000001, -0.5), (1683294240000, 100.55, -0.5)]"
57,GE,2023-03-14,90.62,"[90.91999999999999, 91.06999999999998]","[(1678800900000, 90.77, 1), (1678800960000, 90.91999999999999, -0.5), (1678801320000, 90.84, -0.5)]"
58,AXP,2023-03-21,162.17,"[162.47, 162.62]","[(1679405880000, 162.32, 1), (1679405940000, 162.47, -0.5), (1679406000000, 162.17, -0.5)]"
59,AMAT,2023-02-28,114.85,"[116.57, 117.42999999999999]","[(1677594840000, 115.71, 1), (1677595140000, 116.57, -0.5), (1677595680000, 116.87, -0.5)]"
60,AMAT,2023-03-14,118.01,"[118.83, 119.24]","[(1678800780000, 118.42, 1), (1678800840000, 118.01, -1)]"
61,AMAT,2023-05-25,126.5,"[127.58000000000001, 128.12]","[(1685021520000, 127.04, 1), (1685021580000, 127.58000000000001, -0.5), (1685021880000, 126.72, -0.5)]"
62,UBER,2023-02-08,36.8,"[37.519999999999996, 37.879999999999995]","[(1675866780000, 37.16, 1), (1675866840000, 36.8, -1)]"
63,UBER,2023-04-17,31.78,"[31.979999999999997, 32.08]","[(1681738560000, 31.88, 1), (1681738620000, 31.979999999999997, -0.5), (1681739040000, 31.78, -0.5)]"
64,UBER,2023-05-02,34.23,"[35.649800000000006, 36.35970000000001]","[(1683034320000, 34.9399, 1), (1683042240000, 35.649800000000006, -0.5), (1683042720000, 35.63, -0.5)]"
65,SCHW,2023-03-14,55.37,"[58.43, 59.96]","[(1678801260000, 56.9, 1), (1678803000000, 55.37, -1)]"
66,SCHW,2023-03-20,57.8283,"[58.511700000000005, 58.85340000000001]","[(1679319360000, 58.17, 1), (1679319420000, 58.511700000000005, -0.5), (1679320080000, 58.82, -0.5)]"
67,SCHW,2023-03-27,54.44,"[55.06, 55.370000000000005]","[(1679924100000, 54.75, 1), (1679924160000, 54.44, -1)]"
68,SCHW,2023-05-15,50.39,"[50.67, 50.81]","[(1684157700000, 50.53, 1), (1684157820000, 50.39, -1)]"
69,GS,2023-03-21,316.33,"[317.9214, 318.7171]","[(1679405580000, 317.1257, 1), (1679405640000, 316.33, -1)]"
70,DE,2023-02-17,417.45,"[420.55, 422.1]","[(1676644320000, 419, 1), (1676644380000, 417.45, -1)]"
71,DE,2023-06-02,357.8,"[360.73999999999995, 362.2099999999999]","[(1685712900000, 359.27, 1), (1685713140000, 357.8, -1)]"
72,LRCX,2023-04-20,508.11,"[517.43, 522.0899999999999]","[(1681997880000, 512.77, 1), (1681998180000, 517.43, -0.5), (1681998600000, 518.46, -0.5)]"
73,UBS,2023-03-21,20.06,"[20.2, 20.27]","[(1679405520000, 20.13, 1), (1679405640000, 20.06, -1)]"
74,UBS,2023-04-11,21.06,"[21.13, 21.165]","[(1681219980000, 21.095, 1), (1681220040000, 21.13, -0.5), (1681220460000, 21.06, -0.5)]"
75,SHOP,2023-04-27,46.97,"[47.17, 47.27]","[(1682602440000, 47.07, 1), (1682602500000, 47.17, -0.5), (1682602560000, 46.97, -0.5)]"
76,SHOP,2023-05-30,60.03,"[60.650000000000006, 60.96000000000001]","[(1685453580000, 60.34, 1), (1685453640000, 60.650000000000006, -0.5), (1685453820000, 60.43, -0.5)]"
77,SHOP,2023-06-06,60.72,"[61.480000000000004, 61.86000000000001]","[(1686058620000, 61.1, 1), (1686058740000, 61.480000000000004, -0.5), (1686059100000, 61.4, -0.5)]"
78,ADI,2023-02-15,191.41,"[193.51000000000002, 194.56000000000003]","[(1676471700000, 192.46, 1), (1676471820000, 193.51000000000002, -0.5), (1676472240000, 191.41, -0.5)]"
79,C,2023-03-27,43.88,"[44.12, 44.239999999999995]","[(1679923920000, 44, 1), (1679923980000, 44.12, -0.5), (1679924040000, 43.98, -0.5)]"
80,C,2023-05-05,45.67,"[45.949799999999996, 46.08969999999999]","[(1683293640000, 45.8099, 1), (1683293760000, 45.949799999999996, -0.5), (1683294480000, 46.13, -0.5)]"
81,MU,2023-05-15,61.8,"[62.2, 62.400000000000006]","[(1684157520000, 62, 1), (1684157760000, 62.2, -0.5), (1684157820000, 62.05, -0.5)]"
82,MU,2023-05-25,68.86,"[69.58, 69.94]","[(1685021580000, 69.22, 1), (1685021700000, 69.58, -0.5), (1685021760000, 69.281, -0.5)]"
83,PANW,2023-06-05,225.28,"[227.28, 228.28]","[(1685971980000, 226.28, 1), (1685972040000, 227.28, -0.5), (1685972160000, 226.36, -0.5)]"
84,ABNB,2023-03-14,117.66,"[118.2798, 118.5897]","[(1678801020000, 117.9699, 1), (1678801080000, 117.66, -1)]"
85,ABNB,2023-05-05,119.02,"[119.61999999999999, 119.91999999999999]","[(1683293520000, 119.32, 1), (1683293580000, 119.61999999999999, -0.5), (1683293640000, 119.2207, -0.5)]"
86,ZTS,2023-02-14,168.94,"[173.21980000000002, 175.35970000000003]","[(1676385360000, 171.0799, 1), (1676385420000, 173.21980000000002, -0.5), (1676385480000, 171.14, -0.5)]"
87,SLB,2023-03-27,45.5,"[45.720600000000005, 45.83090000000001]","[(1679924040000, 45.6103, 1), (1679924100000, 45.5, -1)]"
88,SLB,2023-04-03,52.27,"[53.10999999999999, 53.52999999999999]","[(1680528780000, 52.69, 1), (1680528840000, 53.10999999999999, -0.5), (1680529140000, 52.88, -0.5)]"
89,SLB,2023-05-05,46.21,"[46.60999999999999, 46.80999999999999]","[(1683293640000, 46.41, 1), (1683294120000, 46.60999999999999, -0.5), (1683294420000, 46.48, -0.5)]"
90,ANET,2023-05-25,152.17,"[155.73, 157.51]","[(1685021580000, 153.95, 1), (1685022240000, 152.17, -1)]"
91,CP,2023-03-15,76.8,"[78.89999999999999, 79.94999999999999]","[(1678887120000, 77.85, 1), (1678890180000, 76.8, -1)]"
92,WDAY,2023-05-26,211.77,"[217.23, 219.95999999999998]","[(1685108040000, 214.5, 1), (1685108280000, 211.77, -1)]"
93,USB,2023-03-14,38.2783,"[38.68169999999999, 38.88339999999999]","[(1678800960000, 38.48, 1), (1678801020000, 38.2783, -1)]"
94,USB,2023-03-21,35.8,"[36.32000000000001, 36.58000000000001]","[(1679405520000, 36.06, 1), (1679405580000, 36.32000000000001, -0.5), (1679405640000, 36.12, -0.5)]"
95,USB,2023-03-27,35.54,"[37.9, 39.08]","[(1679924220000, 36.72, 1), (1679926620000, 35.54, -1)]"
96,USB,2023-04-14,35.72,"[36.019999999999996, 36.169999999999995]","[(1681479300000, 35.87, 1), (1681479540000, 35.72, -1)]"
97,USB,2023-05-05,30.26,"[30.919999999999998, 31.249999999999996]","[(1683293640000, 30.59, 1), (1683293760000, 30.26, -1)]"
98,USB,2023-05-08,31.15,"[31.35, 31.450000000000003]","[(1683553080000, 31.25, 1), (1683553140000, 31.15, -1)]"
99,USB,2023-05-10,30.19,"[30.389999999999997, 30.489999999999995]","[(1683725700000, 30.29, 1), (1683725760000, 30.19, -1)]"
100,LULU,2023-03-29,361.0,"[365.79999999999995, 368.19999999999993]","[(1680096720000, 363.4, 1), (1680096960000, 365.79999999999995, -0.5), (1680097020000, 363.79, -0.5)]"
101,PYPL,2023-02-02,85.92,"[86.60000000000001, 86.94000000000001]","[(1675348380000, 86.26, 1), (1675348500000, 86.60000000000001, -0.5), (1675348560000, 86.05, -0.5)]"
102,PYPL,2023-04-11,74.96,"[75.3198, 75.4997]","[(1681220580000, 75.1399, 1), (1681220700000, 75.3198, -0.5), (1681221180000, 74.96, -0.5)]"
103,SNOW,2023-02-02,172.61,"[175.29679999999996, 176.64019999999994]","[(1675348500000, 173.9534, 1), (1675348560000, 172.61, -1)]"
104,TEAM,2023-04-12,166.4246,"[167.5754, 168.1508]","[(1681306560000, 167, 1), (1681306620000, 166.4246, -1)]"
105,FDX,2023-03-17,222.01,"[225.53000000000003, 227.29000000000005]","[(1679059980000, 223.77, 1), (1679060580000, 222.01, -1)]"
106,CRWD,2023-02-02,115.55,"[117.4698, 118.42970000000001]","[(1675348440000, 116.5099, 1), (1675349160000, 115.55, -1)]"
107,CRWD,2023-02-08,115.105,"[116.795, 117.64]","[(1675866840000, 115.95, 1), (1675866900000, 116.795, -0.5), (1675867020000, 117.64, -0.5)]"
108,CRWD,2023-03-06,127.67,"[129.45, 130.34]","[(1678113360000, 128.56, 1), (1678113420000, 127.67, -1)]"
109,CRWD,2023-03-14,123.19,"[123.89000000000001, 124.24000000000002]","[(1678801020000, 123.54, 1), (1678801080000, 123.89000000000001, -0.5), (1678801200000, 124.24000000000002, -0.5)]"
110,CRWD,2023-04-12,131.71,"[133.1446, 133.8619]","[(1681306380000, 132.4273, 1), (1681306800000, 133.1446, -0.5), (1681307040000, 132.47, -0.5)]"
111,CRWD,2023-05-30,157.5016,"[160.8684, 162.55180000000001]","[(1685453700000, 159.185, 1), (1685454660000, 157.5016, -1)]"
112,FCX,2023-02-09,43.72,"[44.040000000000006, 44.20000000000001]","[(1675953180000, 43.88, 1), (1675953240000, 43.72, -1)]"
113,FCX,2023-03-14,38.67,"[38.89, 39.0]","[(1678800720000, 38.78, 1), (1678800780000, 38.89, -0.5), (1678800840000, 38.65, -0.5)]"
114,FCX,2023-04-11,40.92,"[41.17, 41.295]","[(1681219980000, 41.045, 1), (1681220160000, 40.92, -1)]"
115,FCX,2023-05-01,38.385,"[38.555, 38.64]","[(1682948100000, 38.47, 1), (1682948160000, 38.385, -1)]"
116,FCX,2023-05-08,37.0,"[37.239999999999995, 37.35999999999999]","[(1683552960000, 37.12, 1), (1683553020000, 37, -1)]"
117,FCX,2023-05-17,35.97,"[36.150000000000006, 36.24000000000001]","[(1684330680000, 36.06, 1), (1684330740000, 35.97, -1)]"
118,FCX,2023-05-26,34.675,"[34.88300000000001, 34.987000000000016]","[(1685108160000, 34.779, 1), (1685108220000, 34.88300000000001, -0.5), (1685108340000, 34.83, -0.5)]"
119,FCX,2023-06-02,36.72,"[37.06, 37.230000000000004]","[(1685712900000, 36.89, 1), (1685712960000, 37.06, -0.5), (1685713620000, 36.72, -0.5)]"
120,FCX,2023-06-13,39.17,"[39.41, 39.529999999999994]","[(1686663120000, 39.29, 1), (1686663180000, 39.41, -0.5), (1686663720000, 39.505, -0.5)]"
121,PNC,2023-03-14,135.32,"[138.72000000000003, 140.42000000000004]","[(1678800840000, 137.02, 1), (1678800900000, 135.32, -1)]"
122,PNC,2023-03-21,131.32,"[132.56, 133.18]","[(1679405580000, 131.94, 1), (1679405640000, 131.32, -1)]"
123,PNC,2023-03-27,127.61,"[128.49, 128.93000000000004]","[(1679924220000, 128.05, 1), (1679924340000, 127.61, -1)]"
124,NXPI,2023-05-02,172.7,"[175.13980000000004, 176.35970000000006]","[(1683034440000, 173.9199, 1), (1683034500000, 175.13980000000004, -0.5), (1683034560000, 172.7, -0.5)]"
125,PSX,2023-04-03,103.17,"[103.92999999999999, 104.30999999999999]","[(1680528840000, 103.55, 1), (1680528900000, 103.92999999999999, -0.5), (1680528960000, 104.30999999999999, -0.5)]"
126,MMM,2023-03-01,109.74,"[110.53520000000002, 110.93280000000003]","[(1677681420000, 110.1376, 1), (1677681600000, 110.53520000000002, -0.5), (1677681660000, 110.26, -0.5)]"
127,MMM,2023-06-23,101.61,"[103.11, 103.86]","[(1687527180000, 102.36, 1), (1687527420000, 103.11, -0.5), (1687527480000, 102.43, -0.5)]"
128,PXD,2023-02-23,207.0001,"[209.3199, 210.47979999999998]","[(1677162840000, 208.16, 1), (1677162900000, 209.3199, -0.5), (1677163680000, 207.0001, -0.5)]"
129,PXD,2023-04-10,222.39,"[225.05, 226.38000000000002]","[(1681133580000, 223.72, 1), (1681133700000, 222.39, -1)]"
130,PXD,2023-05-05,211.7199,"[212.7801, 213.3102]","[(1683293640000, 212.25, 1), (1683293880000, 212.7801, -0.5), (1683293940000, 212.12, -0.5)]"
131,MRVL,2023-02-23,44.61,"[45.05, 45.269999999999996]","[(1677162780000, 44.83, 1), (1677162840000, 45.05, -0.5), (1677162900000, 44.53, -0.5)]"
132,MRVL,2023-02-27,44.48,"[44.64000000000001, 44.72000000000001]","[(1677508500000, 44.56, 1), (1677508560000, 44.48, -1)]"
133,MRVL,2023-05-25,48.26,"[49.11000000000001, 49.53500000000001]","[(1685021520000, 48.685, 1), (1685021820000, 48.26, -1)]"
134,MRVL,2023-05-30,65.5471,"[66.49270000000001, 66.96550000000002]","[(1685453640000, 66.0199, 1), (1685453760000, 65.5471, -1)]"
135,MRVL,2023-06-07,61.47,"[62.81, 63.480000000000004]","[(1686144960000, 62.14, 1), (1686145200000, 61.47, -1)]"
136,MRVL,2023-06-13,62.54,"[63.4, 63.83]","[(1686663180000, 62.97, 1), (1686664020000, 62.54, -1)]"
137,EL,2023-06-14,188.7,"[190.92000000000002, 192.03000000000003]","[(1686749520000, 189.81, 1), (1686749580000, 190.92000000000002, -0.5), (1686749640000, 190.35, -0.5)]"
138,DHI,2023-04-20,106.77,"[108.91000000000001, 109.98000000000002]","[(1681997580000, 107.84, 1), (1681998240000, 108.91000000000001, -0.5), (1681998840000, 109.48, -0.5)]"
139,F,2023-02-02,14.03,"[14.250000000000002, 14.360000000000003]","[(1675348380000, 14.14, 1), (1675348680000, 14.03, -1)]"
140,GM,2023-02-02,39.94,"[40.42, 40.660000000000004]","[(1675348320000, 40.18, 1), (1675348680000, 39.94, -1)]"
141,GM,2023-05-01,33.64,"[34.040000000000006, 34.24000000000001]","[(1682947980000, 33.84, 1), (1682948100000, 34.040000000000006, -0.5), (1682948640000, 34.07, -0.5)]"
142,GM,2023-06-09,37.21,"[37.483799999999995, 37.62069999999999]","[(1686318180000, 37.3469, 1), (1686318360000, 37.21, -1)]"
143,MCHP,2023-05-30,79.14,"[79.66000000000001, 79.92000000000002]","[(1685453580000, 79.4, 1), (1685453760000, 79.14, -1)]"
144,MET,2023-03-14,60.15,"[60.449999999999996, 60.599999999999994]","[(1678801200000, 60.3, 1), (1678801260000, 60.15, -1)]"
145,MET,2023-03-27,55.56,"[55.81999999999999, 55.94999999999999]","[(1679924040000, 55.69, 1), (1679924160000, 55.56, -1)]"
146,MET,2023-05-25,51.58,"[53.239999999999995, 54.06999999999999]","[(1685021580000, 52.41, 1), (1685032200000, 52.46, -1)]"
147,NEM,2023-03-15,44.94,"[45.31, 45.495000000000005]","[(1678887480000, 45.125, 1), (1678887900000, 44.94, -1)]"
148,SQ,2023-02-24,75.7,"[77.6998, 78.69969999999999]","[(1677249180000, 76.6999, 1), (1677249360000, 75.7, -1)]"
149,SQ,2023-03-16,74.173,"[74.827, 75.154]","[(1678973880000, 74.5, 1), (1678973940000, 74.827, -0.5), (1678974240000, 74.7, -0.5)]"
150,SQ,2023-03-27,61.75,"[62.699600000000004, 63.174400000000006]","[(1679924100000, 62.2248, 1), (1679924280000, 61.75, -1)]"
151,SQ,2023-03-30,68.59,"[69.31, 69.67]","[(1680183240000, 68.95, 1), (1680183420000, 69.31, -0.5), (1680184260000, 69.94, -0.5)]"
152,AIG,2023-03-14,51.55,"[51.81, 51.940000000000005]","[(1678800960000, 51.68, 1), (1678801020000, 51.81, -0.5), (1678801140000, 51.55, -0.5)]"
153,ET,2023-04-03,12.7,"[12.73, 12.745000000000001]","[(1680528780000, 12.715, 1), (1680528840000, 12.73, -0.5), (1680529380000, 12.8216, -0.5)]"
154,EW,2023-02-01,78.14,"[79.52, 80.21]","[(1675262220000, 78.83, 1), (1675262340000, 79.52, -0.5), (1675263180000, 80, -0.5)]"
155,FTNT,2023-02-08,58.72,"[59.760000000000005, 60.28000000000001]","[(1675866840000, 59.24, 1), (1675866900000, 59.760000000000005, -0.5), (1675867020000, 60.28000000000001, -0.5)]"
156,VLO,2023-05-08,108.915,"[109.96499999999999, 110.48999999999998]","[(1683552900000, 109.44, 1), (1683553080000, 109.96499999999999, -0.5), (1683553140000, 109.41, -0.5)]"
157,NUE,2023-06-02,137.9,"[138.55999999999997, 138.88999999999996]","[(1685712960000, 138.23, 1), (1685713080000, 138.55999999999997, -0.5), (1685713200000, 138.17, -0.5)]"
158,COIN,2023-03-17,69.4,"[71.6, 72.69999999999999]","[(1679059920000, 70.5, 1), (1679060340000, 71.6, -0.5), (1679060460000, 69.1, -0.5)]"
159,COIN,2023-03-29,64.72,"[65.80000000000001, 66.34000000000002]","[(1680096720000, 65.26, 1), (1680096780000, 65.80000000000001, -0.5), (1680096840000, 65.39, -0.5)]"
160,COIN,2023-04-26,57.2,"[58.8, 59.599999999999994]","[(1682515920000, 58, 1), (1682516100000, 57.2, -1)]"
161,COIN,2023-05-10,60.76,"[61.74, 62.230000000000004]","[(1683725760000, 61.25, 1), (1683726000000, 60.76, -1)]"
162,COIN,2023-06-07,51.7799,"[53.0219, 53.642900000000004]","[(1686144840000, 52.4009, 1), (1686145140000, 51.7799, -1)]"
163,COIN,2023-06-16,55.05,"[55.730000000000004, 56.07000000000001]","[(1686922320000, 55.39, 1), (1686922380000, 55.730000000000004, -0.5), (1686922620000, 55.4, -0.5)]"
164,SU,2023-05-08,30.11,"[30.230000000000004, 30.290000000000006]","[(1683552900000, 30.17, 1), (1683552960000, 30.230000000000004, -0.5), (1683553080000, 30.290000000000006, -0.5)]"
165,LEN,2023-06-15,117.04,"[119.54, 120.79]","[(1686835980000, 118.29, 1), (1686836820000, 119.54, -0.5), (1686837300000, 119.25, -0.5)]"
166,DDOG,2023-02-02,86.09,"[87.88999999999999, 88.78999999999998]","[(1675348440000, 86.99, 1), (1675348560000, 86.09, -1)]"
167,DDOG,2023-02-09,83.935,"[84.76499999999999, 85.17999999999998]","[(1675953180000, 84.35, 1), (1675953300000, 83.935, -1)]"
168,DDOG,2023-06-13,98.98,"[100.11999999999999, 100.68999999999998]","[(1686663240000, 99.55, 1), (1686663360000, 98.98, -1)]"
169,DASH,2023-05-05,61.82,"[64.18, 65.36]","[(1683293940000, 63, 1), (1683295260000, 61.82, -1)]"
170,CNC,2023-04-03,63.89,"[64.42999999999999, 64.69999999999999]","[(1680528780000, 64.16, 1), (1680529080000, 64.42999999999999, -0.5), (1680529740000, 64.6591, -0.5)]"
171,CNC,2023-04-25,68.905,"[69.17500000000001, 69.31000000000002]","[(1682429520000, 69.04, 1), (1682429580000, 69.17500000000001, -0.5), (1682430120000, 70.045, -0.5)]"
172,DOW,2023-04-12,57.34,"[57.56, 57.67]","[(1681306500000, 57.45, 1), (1681306680000, 57.56, -0.5), (1681306740000, 57.3901, -0.5)]"
173,PLTR,2023-02-02,8.47,"[8.63, 8.71]","[(1675348380000, 8.55, 1), (1675348500000, 8.63, -0.5), (1675349160000, 8.72, -0.5)]"
174,PLTR,2023-02-14,8.26,"[8.540000000000001, 8.680000000000001]","[(1676385120000, 8.4, 1), (1676385480000, 8.26, -1)]"
